time,person,T_xacc,T_yacc,T_zacc,RA_xacc,RA_yacc,RA_zacc,LA_xacc,LA_yacc,LA_zacc,RL_xacc,RL_yacc,RL_zacc,LL_xacc,LL_yacc,LL_zacc
1467836432145,p1,10.023,0.53067,-0.71007,4.8805,6.9059,7.9795,6.6443,-1.6959,8.8931,-0.66003,8.4431,1.6057,-0.064358,-9.1405,1.9135
1467836432185,p1,9.5989,0.54247,-0.95939,3.8664,6.8942,8.3985,5.5493,-2.6181,9.0124,-1.0084,9.2229,1.3127,-0.026527,-8.5556,1.2433
1467836432225,p1,9.5135,0.71418,0.74202,3.1706,8.0418,7.7554,5.7607,-1.943,8.373,-0.079892,8.747,1.2118,0.11447,-8.7015,0.050016
1467836432265,p1,9.634,0.75194,0.31794,3.3777,5.9366,7.9172,5.2407,-1.6355,8.9564,-0.036683,9.0101,1.1074,0.57766,-9.1726,-0.43649
1467836432305,p1,10.096,0.39565,-0.43436,3.2702,5.627,7.7645,4.9825,-1.629,8.7763,-0.29359,9.4676,0.86163,1.251,-9.4509,-0.78445
1467836432345,p1,9.8597,1.2094,0.3077,3.5511,5.7068,8.2939,5.1683,-1.8164,8.5257,-0.15782,8.9903,0.35468,1.4459,-9.4824,-0.58701
1467836432385,p1,10.053,1.5382,1.0797,3.72,3.9254,7.6841,5.1786,-1.7349,7.7445,-0.45843,9.3788,0.43826,0.92141,-9.4493,-0.8199
1467836432425,p1,9.2478,1.5807,1.3275,3.8203,4.1018,7.8046,5.4955,-2.0504,8.1411,-1.5735,11.175,0.33137,0.20705,-11.24,-0.53797
1467836432465,p1,10.14,0.61435,0.36564,4.3322,3.8621,7.7338,5.8598,-1.141,7.7372,-1.1941,10.155,0.58769,0.3811,-10.48,0.004901
1467836432505,p1,9.7304,0.45619,-0.018965,3.9022,3.2058,8.0781,5.6746,-1.3374,8.1021,-0.58805,8.5969,0.77413,0.5335,-8.8521,-0.16743
1467836432545,p1,9.318,0.51161,-1.9465,4.0057,2.8939,7.4284,6.0671,-1.0875,7.2897,-0.77771,8.1273,1.6862,0.16078,-7.8574,-0.014161
1467836432585,p1,9.0651,-0.65213,-1.2547,4.2489,3.2751,7.3077,5.4962,-1.0763,8.0314,-1.287,8.6032,2.1931,0.091599,-9.0307,0.22057
1467836432625,p1,9.3345,-0.60837,-1.6254,5.1192,2.712,7.8913,5.2055,-0.79138,8.3375,-1.6529,9.7816,1.6218,-0.54695,-10.366,0.66188
1467836432665,p1,10.188,-0.2851,-2.6762,5.9394,2.7291,7.3593,5.6548,-0.88654,7.4095,-1.31,9.6578,1.0661,-0.41083,-9.6803,0.81544
1467836432705,p1,10.06,-0.75033,-2.7846,5.972,3.5557,6.8992,6.2503,-1.4799,7.5609,-0.70944,9.1198,1.1388,-0.48488,-9.172,0.80809
1467836432745,p1,9.8316,-0.5377,-3.6354,6.4495,2.6685,8.8227,7.0883,-1.1748,7.0744,-1.1583,9.3125,1.2646,-0.32015,-9.3304,1.042
1467836432785,p1,9.6989,-0.41663,-4.0087,5.911,1.3494,7.8924,6.2091,-1.0914,6.4509,-1.4057,9.5955,1.5144,-0.2014,-9.9884,1.0423
1467836432825,p1,10.084,-0.5552,-3.4695,4.8475,2.3817,7.0351,5.8159,-0.94273,7.1685,-1.1291,9.611,1.67,-0.12603,-9.7349,1.0891
1467836432865,p1,10.171,-0.7363,-2.8135,4.7768,2.6683,7.9255,5.3124,-1.1455,6.6069,-0.90285,9.2365,1.75,0.219,-9.3473,0.87928
1467836432905,p1,10.585,-0.82701,-1.3264,4.4782,2.7455,7.992,5.3334,-2.4731,7.5545,-1.0835,9.4316,1.5736,0.15871,-9.4659,0.69864
1467836432945,p1,10.226,-1.0833,-1.3751,3.9744,2.2658,8.4196,5.0272,-1.9926,8.4632,-0.93451,9.4922,1.554,0.11329,-9.7045,0.61506
1467836432985,p1,9.6641,-0.23326,-1.6498,4.5881,1.5959,9.0424,4.9325,-1.2119,9.277,-0.90315,9.2445,1.6374,0.17327,-9.6749,0.61615
1467836433025,p1,10.208,-0.13553,-1.2422,5.52,1.3991,8.1238,5.7779,-1.6327,7.4782,-0.90423,9.4545,1.6447,0.41348,-9.4524,0.76275
1467836433065,p1,10.132,0.11291,-0.22659,4.4021,3.6547,7.979,5.2035,-2.6935,8.8522,-0.5601,9.4029,1.7567,0.39834,-9.5721,0.81447
1467836433105,p1,9.7955,0.39364,0.64554,3.054,2.8383,6.8904,4.5045,-1.3639,8.6595,-0.40282,9.217,1.52,0.32368,-9.4674,0.88819
1467836433145,p1,9.0711,0.16172,0.81759,1.3834,1.9799,8.4413,3.9182,-1.7298,11.029,-0.55916,9.1263,1.5394,0.30888,-9.2725,0.72411
1467836433185,p1,8.688,-0.016687,1.7461,1.6799,1.7304,10.843,4.4939,0.32737,11.732,-0.42458,9.0003,1.3097,0.50365,-9.1758,0.56331
1467836433225,p1,9.5971,0.63772,3.0031,1.6307,3.1467,9.2744,3.2345,-0.11105,9.462,-0.29067,8.9423,0.9448,0.47423,-8.9146,0.67558
1467836433265,p1,9.395,0.79983,3.6293,1.2552,3.5358,10.528,2.4679,-2.0107,9.4101,-0.18772,9.2726,0.98402,0.51829,-9.4076,0.6227
1467836433305,p1,9.2549,1.0386,3.4731,1.9275,3.7233,9.8475,3.5753,-0.67843,8.1763,-0.30732,9.2277,0.84661,0.35408,-9.1234,0.74022
1467836433345,p1,8.6402,0.75829,4.4215,0.7493,5.2862,10.052,1.6414,-0.28721,9.2942,-1.0397,9.7529,1.8967,0.75543,-10.692,0.17501
1467836433385,p1,8.135,1.2795,4.7642,0.51056,3.9964,10.064,3.022,-0.008743,9.8457,0.3848,8.3745,1.0565,1.0589,-8.6183,0.62649
1467836433425,p1,8.4324,1.026,4.5783,0.83041,3.5834,8.2845,2.3759,-1.3508,7.4535,0.40855,9.6784,1.3407,1.5368,-9.3362,0.20681
1467836433465,p1,8.4094,1.2679,5.2735,1.1708,2.6233,8.292,2.3455,-0.58547,7.2661,-0.022558,9.4055,1.6474,1.1023,-9.6348,0.7216
1467836433505,p1,8.3261,0.78837,4.9415,0.64872,1.9871,7.027,2.0788,-1.5316,7.5426,0.069291,9.0006,1.6947,0.77305,-9.4467,0.77631
1467836433545,p1,7.7727,0.569,5.3388,0.42201,2.3926,6.9157,1.9382,-0.91819,8.3611,-0.27252,8.7657,1.9432,-0.020278,-8.9719,0.64466
1467836433585,p1,7.2457,1.1282,5.5025,0.74857,2.3363,6.5189,1.4303,-1.6049,8.1942,-0.89992,8.6666,1.7357,-0.19923,-8.8389,1.3069
1467836433625,p1,6.8317,0.48502,6.0025,-0.67791,4.2958,7.4039,0.41681,-1.2147,9.9812,-1.3116,8.7333,1.5322,-0.36387,-8.6132,1.0582
1467836433665,p1,7.1197,-0.3866,8.5206,-0.16544,4.1851,8.194,0.70625,-0.98335,10.114,-1.7671,8.5605,1.1781,-0.81386,-8.5939,0.40815
1467836433705,p1,6.9019,0.37452,7.569,-2.0672,4.1703,8.7946,-0.54368,-2.6192,10.524,-1.982,9.1644,0.032736,-0.72699,-9.3946,-1.4452
1467836433745,p1,6.4972,0.90094,6.4055,-0.060515,4.2905,9.4345,1.3216,-1.739,10.058,-2.3304,9.7586,-0.71019,-1.133,-10.484,-1.1189
1467836433785,p1,6.3983,1.6338,8.6029,-0.62151,2.6988,10.687,-1.7825,-2.3763,11.21,-0.24604,10.649,-1.7722,-0.71631,-11.709,-1.8921
1467836433825,p1,5.7442,2.0683,8.7052,-3.6943,5.0998,7.6662,-1.5371,-3.1488,10.777,-1.0095,14.063,-1.2135,0.19509,-13.749,-0.81388
1467836433865,p1,6.3559,1.2187,6.8915,-4.0325,3.4952,9.5523,-1.1466,-2.6814,9.1225,-0.3743,14.646,3.4654,0.19986,-12.519,2.1778
1467836433905,p1,6.0976,0.23469,7.0995,-4.1452,4.0879,9.3307,0.27792,-0.31706,8.2081,-2.3277,12.481,6.6247,-2.0277,-12.286,6.8696
1467836433945,p1,6.0219,0.071619,7.2769,-5.4735,3.9805,7.5529,-1.5216,1.6122,5.8882,-4.8219,7.6446,5.6945,-4.6187,-11.585,6.4467
1467836433985,p1,5.7983,0.33808,7.7842,-8.9352,1.5986,6.8792,-2.9171,3.8934,8.8785,-4.0396,8.9708,1.3496,-4.1639,-10.225,1.4827
1467836434025,p1,5.8266,2.4847,6.2765,-10.587,2.3213,4.9161,-4.8415,2.3225,11.385,-1.8804,8.5177,0.54568,-2.268,-8.4479,-0.93085
1467836434065,p1,7.1198,2.7703,8.2129,-10.762,1.1608,6.2293,-2.8879,3.2974,15.637,-3.5347,9.7211,1.7416,-1.6517,-7.6618,-0.11149
1467836434105,p1,6.1795,2.9963,9.1845,-9.7772,0.90509,8.8831,-2.3869,-2.9585,12.512,-3.2445,9.1165,3.1436,-2.8049,-8.9211,2.6596
1467836434145,p1,6.2636,1.1854,7.9872,-6.6819,3.4022,9.7883,0.26533,-3.1053,8.6525,-3.0332,8.4374,2.5184,-3.2119,-9.3604,0.66439
1467836434185,p1,5.8303,1.1945,8.4465,-6.0756,5.0244,8.2515,0.83257,-0.029381,8.6613,-3.8124,7.3628,2.2938,-3.212,-10.232,2.1711
1467836434225,p1,6.2889,2.0062,8.321,-5.455,5.045,8.0002,0.10529,-1.0953,9.3241,-3.5481,8.4122,2.6731,-2.7501,-7.1935,2.0078
1467836434265,p1,6.0027,2.3392,7.1124,-4.3031,5.7593,7.6703,-0.19845,-1.2845,8.7458,-3.0239,9.2054,1.8124,-2.4615,-9.0686,1.664
1467836434305,p1,6.3574,2.0079,7.7396,-4.2556,4.141,7.4202,-1.046,-1.6571,9.0084,-2.888,8.8541,1.6355,-2.0352,-9.4739,1.6253
1467836434345,p1,6.9695,1.8429,7.0121,-4.6515,3.5846,7.1722,-1.3279,-2.2342,9.3711,-3.5619,9.4192,2.1916,-2.6343,-9.3438,1.5557
1467836434385,p1,6.9472,1.8284,6.982,-3.3635,4.3084,7.859,-1.1599,-3.39,8.961,-3.7036,9.4628,2.3837,-2.5527,-9.9576,1.7945
1467836434425,p1,7.135,1.8955,6.4915,-2.8116,4.5225,7.6957,-1.3066,-3.1906,9.1827,-3.3363,9.1647,2.2714,-2.283,-10.072,2.12
1467836434465,p1,6.9774,1.8878,6.9005,-1.5187,5.1956,8.3312,-0.37615,-3.1034,9.3811,-3.2605,8.9104,2.1832,-2.8512,-9.2314,1.7466
1467836434505,p1,6.8242,2.0707,5.9083,-0.49149,3.9363,8.5067,0.75996,-3.5806,9.5973,-2.5745,9.0192,1.9267,-3.1064,-9.6341,1.8906
1467836434545,p1,7.0322,1.612,5.3399,-0.83893,4.8495,9.1674,1.1224,-5.0213,10.332,-3.2212,10.325,3.0077,-2.3735,-10.092,1.4087
1467836434585,p1,7.5842,1.3364,4.6112,-1.1398,4.8197,9.8094,0.63343,-4.3645,10.959,-3.3299,11.037,2.8097,-2.3898,-10.725,1.1378
1467836434625,p1,9.3528,1.3405,1.2946,4.6431,6.8853,5.5382,7.0155,-4.1865,5.8072,-13.49,-5.6629,-3.1338,-13.775,8.2696,-0.48965
1467836434665,p1,9.5461,1.3897,1.565,4.7228,6.5333,5.6368,6.5045,-4.5943,5.8505,-15.356,3.9081,-3.8193,-10.601,-2.4533,0.86457
1467836434705,p1,10.383,0.46976,2.1099,5.0822,6.8387,5.1374,7.1795,-4.4317,5.3788,-14.743,-5.701,-2.3712,-10.79,-2.445,-1.2598
1467836434745,p1,9.5694,0.24655,2.1396,4.4906,6.5143,5.0715,6.6728,-4.4339,5.3076,-10.64,-6.1662,-1.9957,-8.9071,0.52722,-3.64
1467836434785,p1,7.3921,0.070695,2.3233,4.7434,6.3635,5.1526,7.0741,-3.9233,5.1239,-7.6704,-5.8517,-2.6566,-9.7743,-0.031429,-0.78056
1467836434825,p1,6.9908,0.16379,2.0747,5.0549,5.947,5.0481,6.9766,-3.9253,5.186,-6.6646,-2.9404,-0.35152,-9.1435,1.0116,-0.8642
1467836434865,p1,7.5215,0.70634,2.4105,5.3559,6.2255,4.6235,6.8836,-3.4091,4.6231,-5.0964,-3.2684,-1.1298,-9.8053,-0.53859,-0.95425
1467836434905,p1,8.427,1.2788,1.9138,4.6174,6.6452,5.0559,6.699,-4.2744,5.6523,-6.3812,-1.9506,1.7085,-9.8543,-3.1237,-0.68568
1467836434945,p1,9.455,1.4465,2.3703,4.5792,6.7697,5.377,6.6646,-4.2115,5.8512,-7.6781,1.0677,3.1495,-10.2,-3.1619,-2.1182
1467836434985,p1,11.346,1.8038,3.7148,4.1753,7.5236,5.8785,6.1051,-4.7576,5.9598,-12.675,9.0699,-1.9256,-11.399,-3.8777,-0.84825
1467836435025,p1,12.478,1.6616,3.6628,3.9142,7.5879,6.1202,6.0103,-5.288,6.8085,-10.311,7.2027,2.1373,-10.756,-4.702,-0.94418
1467836435065,p1,12.707,1.4282,4.1553,3.7953,7.771,5.8676,5.3664,-4.7744,6.5503,-6.9753,-1.9248,-3.2395,-11.696,-2.4286,-0.48337
1467836435105,p1,11.238,0.32075,2.466,3.3708,7.6051,6.0975,6.2251,-5.6634,7.0139,-11.894,11.686,2.7382,-11.244,-6.055,0.022383
1467836435145,p1,9.8638,-0.68817,1.897,4.178,6.2174,6.2856,5.7064,-5.7822,7.0276,-10.71,-5.6245,1.1155,-9.4186,-4.3412,3.0231
1467836435185,p1,7.9767,-1.1466,1.7753,5.1234,5.0857,5.6836,6.516,-4.8633,4.3299,-9.9298,-4.6796,-1.7655,-10.341,3.0287,-3.6575
1467836435225,p1,7.9899,-1.1348,2.4622,5.124,6.3136,5.4414,6.1668,-5.4137,3.6033,-8.0584,1.9669,-4.2857,-16.229,1.0843,-1.4916
1467836435265,p1,10.236,-0.47837,2.3716,4.8324,6.2657,5.3276,6.6972,-5.8153,5.2635,-12.862,-2.4095,1.3088,-13.624,-0.52469,0.17635
1467836435305,p1,10.135,0.22598,2.4127,4.9033,6.5364,5.4897,6.6375,-5.2377,5.4848,-9.0356,1.3238,-2.0316,-12.373,4.0417,-0.1338
1467836435345,p1,8.1748,0.50587,3.0412,5.3314,5.6323,5.4396,6.3587,-4.6975,5.591,-9.0277,-0.51034,-2.7422,-11.288,4.4,-1.5038
1467836435385,p1,6.6163,0.37703,3.1927,5.4979,5.5041,5.3865,6.7147,-4.5452,5.0119,-9.5365,0.18018,-1.5829,-9.1965,5.413,-1.3761
1467836435425,p1,6.875,-0.010934,3.3712,5.1702,5.615,5.5187,6.6465,-4.4911,4.851,-10.141,-0.77157,-0.49124,-6.4418,4.5341,-1.4888
1467836435465,p1,7.8525,-0.17098,2.5271,5.0806,5.5052,5.6731,6.6541,-4.5781,4.6326,-9.6038,-1.1407,-1.3727,-6.9809,4.769,-1.7288
1467836435505,p1,8.239,-0.49929,2.3489,4.7797,5.8603,5.9378,6.4962,-5.0052,4.931,-10.397,-0.49474,-0.58669,-4.9123,-6.4574,4.1168
1467836435545,p1,9.5754,-0.67974,4.0512,4.5552,5.6999,6.011,6.2681,-5.6698,5.2081,-11.029,4.6529,-0.41715,-12.133,-5.6202,2.699
1467836435585,p1,11.289,-0.81203,4.0559,4.2359,6.7886,6.4733,6.2007,-6.2503,5.5227,-10.818,2.3935,-1.4457,-10.516,-3.4132,-2.6232
1467836435625,p1,12.796,-0.26934,4.2499,4.1903,6.3206,6.9957,5.9546,-6.4611,5.9089,-12.068,1.741,-0.80993,-9.3297,-2.6033,-0.87557
1467836435665,p1,12.221,1.0028,4.03,3.7592,6.5241,7.0304,5.6905,-6.106,6.2703,-12.411,4.9007,-0.010081,-9.4407,4.6551,-4.5028
1467836435705,p1,9.9399,1.561,2.3677,4.5687,6.6678,6.3727,6.1639,-5.0448,6.1759,-11.839,7.4693,1.3489,-15.654,-15.873,4.5165
1467836435745,p1,8.9784,1.2743,1.9035,3.7013,6.65,6.0708,5.9383,-4.3401,6.4096,-9.7616,-1.0436,2.03,-8.5868,8.2306,-2.8505
1467836435785,p1,8.3625,1.4672,1.1989,4.6918,6.6972,5.3239,6.136,-2.9419,6.046,-13.055,-4.6061,-2.7433,-11.012,4.5828,-3.0806
1467836435825,p1,8.7544,1.1652,1.8564,4.8579,6.6782,5.2519,6.318,-4.021,6.1751,-13.693,1.9218,-2.5682,-9.0461,-2.5555,-2.0881
1467836435865,p1,9.8736,0.34485,2.8516,5.3298,6.8557,4.6433,6.932,-3.9266,5.9432,-13.499,-3.5089,-1.9357,-11.14,-1.5061,-0.35047
1467836435905,p1,9.643,0.30335,2.5736,4.9202,6.4963,4.7752,6.8292,-4.5944,5.0683,-10.661,-4.8041,-1.5397,-9.0589,-0.66947,-3.1663
1467836435945,p1,7.8396,0.3324,2.6347,4.7834,6.1741,5.2297,6.6834,-3.3382,4.922,-8.8105,-5.2107,-2.9724,-9.3238,1.0197,-1.0001
1467836435985,p1,7.7658,0.6062,2.8523,4.7538,6.1157,5.7541,7.1436,-4.5519,4.8425,-8.2625,-3.3281,-0.75048,-9.1155,0.86653,-2.3266
1467836436025,p1,8.0531,1.4415,2.7107,4.8027,6.1664,5.7935,7.0642,-3.7065,4.7948,-6.6322,-3.7122,-0.59728,-10.575,1.2358,-1.3195
1467836436065,p1,7.9496,1.6348,2.7336,4.6173,5.871,5.7376,6.5766,-3.8315,5.4228,-5.836,-4.0293,0.67183,-10.139,-2.7049,-0.62062
1467836436105,p1,7.8594,1.3402,2.4922,4.3453,6.5365,5.4789,6.2548,-4.1862,6.3652,-5.8035,-0.66426,2.9343,-9.3509,-5.3007,-2.6982
1467836436145,p1,9.7854,1.2447,3.9833,3.9798,6.7279,6.0122,5.6097,-4.613,6.5511,-11.775,6.9196,1.9659,-11.667,-3.05,-0.30378
1467836436185,p1,12.633,1.202,3.3929,4.0674,7.2696,6.2703,5.1983,-5.2804,7.5075,-11.45,9.3914,-0.70082,-11.007,-2.4475,-0.47027
1467836436225,p1,13.188,0.7856,4.5432,3.6836,7.2577,5.7479,4.9152,-5.0948,7.6833,-7.47,1.808,-1.7304,-11.113,-3.0724,-1.0265
1467836436265,p1,11.427,-0.33635,3.3737,4.2559,7.6495,5.9281,5.2096,-6.5152,8.2405,-13.121,5.0125,3.0812,-12.242,-6.9093,-0.17452
1467836436305,p1,10.146,-0.60313,2.2582,4.0926,6.3555,5.8095,5.1927,-4.9895,7.7101,-10.061,-5.7411,0.75385,-9.624,-6.2024,3.5016
1467836436345,p1,8.8254,-1.096,2.1928,5.0163,6.7853,5.1562,6.2712,-4.6015,5.1284,-11.968,-3.9342,-2.8047,-9.6657,3.5448,-2.8067
1467836436385,p1,8.0201,-0.82552,2.8673,4.7176,6.0022,5.1775,5.9455,-5.9966,4.3092,-8.7354,-0.53557,-1.9558,-16.826,2.6093,-1.257
1467836436425,p1,9.4587,0.83738,2.7696,4.5065,6.7108,5.522,6.4474,-4.998,5.1086,-11.739,-0.64695,0.32452,-13.282,-1.2561,-0.63993
1467836436465,p1,9.604,1.3571,2.1848,4.4921,6.5045,6.0726,6.2812,-5.1153,5.9002,-8.9473,0.83402,-3.3268,-14.052,4.3797,-0.75725
1467836436505,p1,8.0816,1.1083,2.6267,4.6873,5.8981,6.1293,6.0803,-4.2711,5.5207,-8.9403,0.048958,-2.0656,-10.831,5.303,-2.1046
1467836436545,p1,6.7076,0.75424,3.1511,5.0103,5.6106,5.9235,6.0004,-4.3864,5.1328,-9.9039,-0.76262,-0.76374,-9.032,5.6216,-1.6177
1467836436585,p1,6.8612,0.18953,3.2828,4.5077,6.3349,5.5543,6.2323,-4.7328,5.3599,-10.139,-1.6034,-0.76754,-6.8159,4.9158,-1.3805
1467836436625,p1,7.537,-0.46662,3.0002,4.8721,5.1814,5.9401,6.1448,-4.6587,4.927,-10,1.8546,-0.91855,-6.531,5.0033,-1.1514
1467836436665,p1,7.7454,-0.35103,3.3159,4.7828,6.278,5.7842,6.272,-4.9751,4.9809,-9.8976,3.6995,-0.88849,-5.0428,-2.8595,2.6021
1467836436705,p1,9.2487,-0.52814,3.8408,4.0408,6.3173,5.6923,5.7888,-6.1827,5.5104,-11.435,1.3618,0.80855,-12.018,-8.0978,1.9025
1467836436745,p1,12.735,-0.86743,3.8949,4.1568,7.007,6.4203,5.5775,-7.133,6.5945,-10.961,1.5794,-0.56998,-11.819,-3.7551,-1.3689
1467836436785,p1,13.918,0.29429,3.6802,4.3337,6.7936,6.4447,5.3698,-6.741,6.5454,-12.263,1.7125,-1.3539,-7.9908,-0.69992,1.9905
1467836436825,p1,11.779,1.6021,3.2398,3.7153,7.1533,6.2652,5.4056,-6.2553,6.3884,-12.25,5.6207,0.097389,-11.261,1.4941,0.51452
1467836436865,p1,9.226,1.6722,1.9378,4.8428,6.7482,5.8061,5.8763,-5.141,6.4764,-11.237,7.761,3.8963,-14.301,-3.0899,1.8251
1467836436905,p1,9.3975,1.4798,1.535,3.9655,6.6791,6.075,5.4064,-3.798,6.2258,-9.8214,-3.4641,-0.18901,-9.8611,12.677,-3.9356
1467836436945,p1,8.9066,1.794,1.7422,4.6372,6.3907,5.5505,6.1712,-3.4124,5.688,-13.776,-3.6883,-2.3387,-10.355,2.9491,-2.4166
1467836436985,p1,8.8111,0.77025,2.3316,4.9767,6.6185,5.5439,6.0875,-4.5784,6.2155,-13.33,2.3281,-2.5388,-10.828,-3.1826,0.18806
1467836437025,p1,9.3928,0.54572,1.7378,5.2109,6.3464,5.1748,6.1774,-4.711,6.7863,-13.274,-5.2099,-2.0119,-10.032,-1.4579,-0.66773
1467836437065,p1,8.8851,0.87169,2.7506,5.2278,6.2121,4.387,7.4134,-5.3383,4.1906,-10.483,-4.8172,-1.8137,-8.6081,0.17978,-3.1265
1467836437105,p1,7.4529,0.51322,2.6479,4.9708,6.3154,5.0833,6.1587,-4.192,4.7115,-8.6324,-4.777,-2.5042,-8.624,-1.0344,-1.9051
1467836437145,p1,7.379,0.61779,2.5809,5.2179,6.066,5.4992,6.4654,-4.2281,5.0273,-7.2834,-3.6378,-1.0981,-9.6404,0.074468,-1.5309
1467836437185,p1,7.8268,0.87992,2.8172,5.1967,6.0898,5.0958,6.4186,-4.1243,5.4623,-6.5709,-3.9524,-0.49827,-9.4445,0.39984,-0.85448
1467836437225,p1,8.6622,1.0658,2.8099,5.1849,6.3919,4.8031,6.2704,-4.5102,5.7773,-5.8433,-3.9405,0.94165,-9.807,-0.84988,-1.835
1467836437265,p1,8.6909,0.79909,2.771,4.8565,6.7187,4.9022,5.8923,-4.5627,6.3078,-7.0837,-1.1969,3.5693,-10.394,-2.7301,-1.6408
1467836437305,p1,10.435,1.3369,3.7202,4.4467,7.0359,5.4721,5.5109,-5.3675,6.6412,-12.658,7.7667,2.9825,-11.094,-4.5797,-1.4933
1467836437345,p1,12.851,1.4899,3.2174,4.0591,7.7427,5.7111,5.3995,-6.0917,7.3024,-10.656,11.853,-0.37247,-11.361,-3.145,-1.3147
1467836437385,p1,13.959,1.3085,3.7468,4.0102,7.7039,5.7131,5.1438,-5.8562,6.7175,-8.7306,2.4675,-2.8441,-11.369,-3.6169,-0.89781
1467836437425,p1,11.389,0.6014,2.3352,4.0885,7.0564,5.2635,5.6588,-6.2712,6.5418,-9.5612,11.612,0.89506,-10.92,-5.186,0.77863
1467836437465,p1,9.3084,0.2337,2.138,4.5011,6.6238,5.9638,5.9607,-5.9784,6.2382,-9.9702,-7.7476,0.097718,-9.9925,-2.7054,3.6094
1467836437505,p1,7.5478,-0.10112,2.3388,5.3952,5.7892,5.5889,6.0378,-4.8448,4.9093,-11.17,-7.3649,-1.0971,-10.266,2.4249,-2.1476
1467836437545,p1,8.209,-0.55807,2.2886,4.9087,5.3085,4.76,6.1855,-5.2444,4.0042,-9.5248,-2.428,-2.0296,-16.774,1.8444,-0.46649
1467836437585,p1,10.575,0.11942,2.2438,4.7728,7.4265,5.8914,6.8526,-5.3975,4.8335,-12.219,-0.21371,0.26939,-13.264,-0.15465,0.48372
1467836437625,p1,10.466,0.77248,2.1577,5.0196,6.237,6.2325,6.6458,-5.8759,5.4498,-9.0377,0.90937,-3.5013,-12.869,4.0161,-0.88763
1467836437665,p1,8.2761,1.2035,2.5094,5.4337,5.8335,5.4557,6.4086,-5.1918,5.1018,-9.1504,-0.12839,-2.8948,-10.353,4.2616,-1.8155
1467836437705,p1,6.5983,1.1121,2.7945,5.1549,5.727,5.4195,6.7297,-4.6462,4.6034,-9.4438,-0.51795,-1.4599,-8.5104,3.9381,-1.4864
1467836437745,p1,6.456,0.89149,2.6726,5.0226,5.7706,5.4286,6.6319,-4.4806,4.6186,-9.729,-0.10054,-1.1285,-6.9524,3.8253,-1.2214
1467836437785,p1,7.8831,0.006489,2.5434,5.1855,5.5345,5.618,6.8027,-4.3787,4.1647,-10.026,-0.6465,-1.7565,-6.4331,5.1662,-0.88039
1467836437825,p1,8.6708,-0.45927,2.5911,4.8718,6.0764,5.8591,6.5967,-5.238,4.663,-10.781,1.1472,-1.0535,-5.4607,-0.41252,-0.28147
1467836437865,p1,9.9211,-0.5969,3.01,4.3904,6.3709,5.6364,6.402,-5.4218,4.7733,-10.533,5.2041,-0.86538,-12.091,-7.8342,3.5303
1467836437905,p1,11.843,-0.51807,3.5249,4.6792,6.0143,6.6474,6.1891,-6.4214,5.0075,-10.591,2.2108,-0.59323,-12.179,-5.0575,-0.10871
1467836437945,p1,12.441,-0.063465,3.4876,4.4527,6.3568,6.5188,6.2264,-7.1754,5.6323,-11.771,0.82654,-0.61544,-8.1846,-3.5078,-0.037054
1467836437985,p1,12.222,1.1814,3.8297,4.1873,6.7205,6.5091,6.113,-6.5783,5.9722,-12.295,5.2935,-0.60831,-8.943,4.8204,-1.1627
1467836438025,p1,10.413,1.7465,1.3505,4.6036,6.6114,6.499,6.1935,-5.1557,5.8313,-11.542,7.8602,1.392,-15.716,-16.209,2.4605
1467836438065,p1,9.473,1.4587,1.1103,4.0237,6.6204,7.1588,6.4166,-4.6766,6.0855,-10.728,-1.9241,1.8766,-9.1908,10.238,-3.5873
1467836438105,p1,9.0377,0.93517,1.3796,4.441,6.0861,5.859,6.4299,-3.6559,5.5155,-13.304,-5.1877,-1.9675,-9.8582,4.8826,-2.7914
1467836438145,p1,8.6006,0.53367,2.6418,5.3291,6.0508,5.1353,6.2948,-4.5443,5.7929,-13.894,4.7544,-2.3052,-10.421,-0.98291,-1.4199
1467836438185,p1,8.6525,0.73869,3.1359,5.4305,7.1852,3.6977,6.9618,-3.9932,5.2849,-12.801,-4.9099,-3.368,-11.262,-2.1438,-1.5269
1467836438225,p1,8.8904,0.51522,2.9721,5.2364,6.4504,4.2448,6.7975,-4.7352,5.2416,-10.875,-4.0834,-1.9424,-8.5029,-0.12251,-2.2591
1467836438265,p1,7.5765,0.066081,3.0786,5.0657,5.9658,4.6935,6.612,-4.4621,5.1142,-8.9455,-5.1656,-3.1252,-9.2288,-0.12178,-1.4946
1467836438305,p1,7.1078,0.29168,3.1735,5.0188,5.5612,5.5882,6.5281,-3.8498,5.0705,-8.0267,-2.9948,-1.3537,-9.4965,1.2027,-1.8391
1467836438345,p1,7.5422,0.9388,3.4868,4.8319,5.3659,5.8681,6.4405,-4.2098,5.6573,-5.9707,-4.8465,-1.2879,-9.8656,-0.56914,-0.87167
1467836438385,p1,8.649,1.7452,3.3737,4.7533,6.5025,5.9578,6.4169,-4.7831,5.9211,-6.2355,-4.2382,1.8418,-9.9603,-2.948,-1.8283
1467836438425,p1,9.5276,1.7149,3.6263,3.9469,6.2789,6.0855,6.1721,-4.3263,6.3349,-7.6188,-1.3746,4.324,-12.649,-3.126,-0.74631
1467836438465,p1,11.668,2.2663,4.0862,3.7589,7.2695,6.2735,5.8075,-4.9976,6.6564,-11.713,8.0282,-1.3048,-10.351,-3.5675,-1.4481
