time,person,T_xacc,T_yacc,T_zacc,RA_xacc,RA_yacc,RA_zacc,LA_xacc,LA_yacc,LA_zacc,RL_xacc,RL_yacc,RL_zacc,LL_xacc,LL_yacc,LL_zacc
1491980486029,p1,9.4417,-1.6118,4.3702,2.6411,2.0289,10.595,3.4814,-0.12665,10.269,-0.5312399999999999,9.6205,1.2217,0.5415800000000001,-9.9259,0.64449
1491980486069,p1,8.7078,-0.3228,2.105,1.7053,0.73196,10.092,2.5418,2.4676,9.6721,-0.081785,9.1148,0.6309899999999999,0.38517,-9.3873,0.6358199999999999
1491980486109,p1,8.1889,-0.36298,3.9436,1.6075,1.3601,10.546,2.2041,0.36616,9.8869,-0.20058,8.9941,0.67376,0.60351,-8.6256,0.43986
1491980486149,p1,7.9466,-0.54376,5.1864,2.0908,0.1764,10.646,2.8528,0.24701,9.5394,-0.095528,8.8748,0.60847,0.95102,-11.031,-0.1136
1491980486189,p1,8.7696,0.17568,5.1675,1.2352,0.092664,8.9683,1.0726,-0.8014,7.653,0.26178,9.2945,1.0204,0.048518,-9.5828,1.4738
1491980486229,p1,9.0198,-0.15512,5.8834,1.6286,-0.9214,8.1058,0.76051,-0.44196,7.1677,-0.092211,11.184,0.7786,1.2324,-8.8681,0.5843
1491980486269,p1,8.6826,0.40086,4.6013,2.4067,-0.17569,7.312,1.4673,-0.36729,6.8886,0.61369,9.1182,0.61465,1.0068,-9.7809,1.2952
1491980486309,p1,7.4666,0.18778,4.7548,1.0522,0.11878,6.6319,1.2572,-0.51125,7.7974,0.64168,9.3966,0.41983,0.7976,-9.2857,0.93443
1491980486349,p1,7.5093,0.14007999999999998,5.4860000000000015,1.5899,-0.82157,7.0391,2.4290000000000003,0.46415,8.852,0.16862,9.9119,0.51481,0.6479199999999999,-9.308,1.1261
1491980486389,p1,7.8154,0.5282899999999999,5.9757,0.61859,0.20191,8.4644,1.3903,0.07297100000000001,10.44,-0.23285,9.6245,0.68713,0.30322,-9.3736,1.1051
1491980486429,p1,8.1129,0.5837899999999999,6.3215,1.2547,-0.21478000000000005,9.3655,2.5362,0.87489,10.873,-0.7078,9.0673,0.78323,-0.16806,-9.1482,1.3817
1491980486469,p1,8.3162,1.0783,6.3636,-0.25754,0.67419,10.058,0.89084,-0.075455,10.65,-0.8868799999999999,9.1554,1.0647,-0.3557,-9.2963,1.2511
1491980486509,p1,7.7419,0.97918,6.3735,0.52163,-0.11292,10.358,1.9361,0.38233,9.7554,-1.1541,8.7925,1.3451,-0.63183,-8.9005,1.6435
1491980486549,p1,7.6972,0.96484,6.3432,-1.2154,0.54193,10.353,0.027000000000000003,-0.090405,9.3411,-1.4449,8.6343,1.2344,-0.90856,-8.6677,1.6842
1491980486589,p1,7.2952,0.91718,6.1011,0.66178,0.4613100000000001,10.92,1.8042,0.6260100000000001,9.6514,-2.0008,7.9632,1.5691,-1.4171,-8.1422,1.6173
1491980486629,p1,7.7724,0.95061,6.0453,-2.1523,0.52686,10.483,-0.14265999999999998,-0.94308,10.004,-2.3304,8.0229,1.3373,-1.5812,-7.5727,1.3172
1491980486669,p1,7.6693,1.1446,5.9115,-0.29123000000000004,0.71081,11.479,0.8877200000000001,0.26428,10.759,-3.068,8.825,0.72137,-1.8296,-7.7322,0.26668000000000003
1491980486709,p1,8.0709,0.8827799999999999,5.7338,-2.4484,0.76847,10.66,-0.29276,-0.42884,10.653,-1.9927,9.1123,1.2003,-2.3196,-9.6277,0.38777
1491980486749,p1,7.79,1.1608,5.3157,-0.78835,0.7661399999999999,12.07,-0.2044,0.020098,11.805,-1.1578,12.036,0.59119,-1.2016,-12.754,0.009745
1491980486789,p1,7.6247,1.2334,6.0162,-2.5786,-0.24215,11.077,-0.95669,0.027761,11.065,-0.51642,15.477,1.4257,0.27774,-16.784000000000002,3.2811
1491980486829,p1,5.9309,1.1258,6.689,-2.0996,-0.8726,11.082,-0.95213,1.4256,11.427,-2.7030000000000003,15.548,5.7484,-2.2822,-18.065,7.7841
1491980486869,p1,4.626,1.3188,7.3592,-3.3947,-0.94011,9.0761,-1.9133,0.23711,9.526,-4.6172,12.01,3.3879,-3.2417,-11.38,2.7880000000000003
1491980486909,p1,5.027,0.5485899999999999,6.4993,-3.8978,-3.8878,6.0558,-3.5965,4.1651,6.711,-4.5792,9.648,1.5755,-4.4057,-6.7305,-0.74535
1491980486949,p1,6.9613,0.52791,7.7970000000000015,-4.9276,-4.6277,5.6695,-4.2051,2.6271,6.3447,-3.7151,6.6717,0.29054,-4.4248,-5.6905,0.94553
1491980486989,p1,6.9455,1.0044,9.0832,-2.4966,-4.2881,6.0748,-2.5805,4.8131,5.4731,-3.4338,6.6343,2.3371,-3.0197,-8.3619,2.4861
1491980487029,p1,6.2018,0.8952200000000001,8.2413,-1.1154,-5.4062,6.1243,-3.1362,4.9814,5.2857,-3.6545,7.2945,2.0843,-3.2919,-9.4935,1.7463
1491980487069,p1,4.5033,1.4393,8.978,-2.1816,-5.1142,5.9393,-4.7007,6.6117,5.0601,-3.5709,9.8305,1.9407,-3.1278,-9.5368,1.0916
1491980487109,p1,4.2598,0.60949,9.5004,-3.7906,-3.8546,7.1843,-3.0348,2.2254,6.3352,-2.8423,9.0534,1.9412,-2.3457,-8.4322,2.4674
1491980487149,p1,4.5808,0.46065,9.0244,-2.6737,-4.1133,8.4779,-2.5965,1.1866,8.7266,-3.2747,8.7159,1.5127,-3.0287,-8.7921,1.6331
1491980487189,p1,5.7353,-0.10837,8.2089,-4.7063,0.21426,8.0624,-2.9138,0.87272,9.9057,-3.8627,8.3458,1.5913,-3.5453,-9.0463,2.3783
1491980487229,p1,6.2736,0.29468,8.222999999999999,-5.6359,-2.1258,9.6548,-3.3594,0.93851,12.196,-3.9336,9.1693,1.8741,-3.7179,-9.2848,2.4644
1491980487269,p1,6.2371,0.4359,8.1789,-6.5292,-3.2e-05,9.2799,-4.5967,0.7240300000000001,12.078,-3.7071,8.6161,1.6541,-3.0053,-8.0889,1.3067
1491980487309,p1,6.2598,0.61279,8.3593,-4.9421,1.2803,9.2031,-3.1195,-1.9916,11.287,-3.6755,8.7023,2.6001,-2.9071,-8.0174,2.0855
1491980487349,p1,6.7308,0.50852,7.548999999999999,-3.6065,0.6793,8.618,-1.5585,-1.9984,9.4603,-3.4242,8.5446,1.0822,-3.2316,-9.5104,2.2254
1491980487389,p1,6.649,0.55348,7.586,-4.229,1.0628,8.0497,-1.8859,-3.5845,8.1309,-3.4502,9.3534,1.3584,-3.4871,-9.9573,2.19
1491980487429,p1,6.8133,0.61153,7.5577,-5.021,2.6159,8.7567,-2.416,-1.5987,8.4404,-3.9664,9.7464,1.9328,-3.4111,-9.5408,2.6257
1491980487469,p1,7.5918,0.55211,6.0264,-4.8406,3.0445,8.857000000000003,-2.7007,-1.4111,7.6015,-3.9329,9.2052,2.2642,-3.1186,-9.0173,2.0494
1491980487509,p1,7.5037,0.67265,5.6983,-4.3596,3.4753,9.5011,-2.3084,-1.9543,8.7416,-3.9326,8.9744,1.8593,-3.3526,-9.8963,1.6546
1491980487549,p1,7.9061,0.40469,5.2072,-3.74,2.3996,8.8438,-1.8677,-3.5875,9.6128,-3.7737,9.7575,1.2614,-3.6885,-9.4631,2.1282
1491980487589,p1,7.4507,0.33348,5.4047,-4.3272,4.1144,8.221,-1.6805,-5.1049,10.327,-3.9663,9.5605,1.5579,-3.5011,-9.2015,1.8556
1491980487629,p1,7.5661,0.52962,4.2804,-4.0768,2.3314,8.421,-1.5699,-4.3848,10.531,-3.9082,10.247,2.3536,-3.7109,-10.133,3.5455
1491980487669,p1,8.0508,0.4527100000000001,4.015,-3.9813,3.1849,8.3939,-0.16937,-5.7868,11.188,-3.5627,9.755,2.061,-3.0538,-10.962,2.7176
1491980487709,p1,7.9234,0.43785,4.2825,-3.4219,3.6307,8.4407,-1.7429,-2.6733,9.8873,-2.8239,9.878,2.0457,-3.0913,-11.33,3.3883
1491980487749,p1,8.2974,0.2605,3.4187,-4.9731,3.9571,8.1678,-2.6774,-2.6659,8.5186,-2.4879,9.6121,1.3924,-2.6931,-10.096,2.4421
1491980487789,p1,9.3625,0.36878,3.8453,-5.3048,3.3776,8.6856,-2.817,-2.6107,9.2294,-4.1808,11.263,3.0823,-2.5707,-8.6029,2.4632
1491980487829,p1,9.7157,0.98842,3.7923,-3.4665,4.7725,8.4602,-1.3334,-2.1243,8.7104,-4.658,11.022,2.9079,-1.9501,-8.6089,1.2036
1491980487869,p1,9.3087,0.58723,4.9057,-3.2148,4.2491,9.8737,-0.69124,-1.6961,9.0941,-3.2363,10.83,3.5294,-1.7641,-9.3343,1.1898
1491980487909,p1,8.3995,0.4179,4.6142,-2.9586,5.2366,9.7291,-0.45099,-3.0347,10.094,-1.0403,9.3531,0.11628,-1.6162,-10.944,2.0845
1491980487949,p1,7.9906,0.59933,4.5228,-1.3311,5.2008,9.0706,-0.79219,-3.0526,10.207,-1.1472,8.9868,1.5251,-1.1751,-11.296,1.7698
1491980487989,p1,8.3134,0.98294,4.274,-0.83581,5.9172,9.7939,0.52482,-4.1681,11.043,-1.9771,9.3861,2.1082,-0.57486,-10.228,0.84893
1491980488029,p1,8.3269,1.1569,5.2004,-0.7288100000000001,7.0901,7.9383,1.0518,-4.2449,10.47,-1.8115,9.0129,1.8269,-0.40096,-9.0843,0.50383
1491980488069,p1,9.0333,0.63402,4.8741,-1.2456,5.7032,7.4963,-0.007098,-2.8215,9.1925,-1.3276,9.2332,1.6262,-0.4767,-9.7424,0.80707
1491980488109,p1,9.1133,1.4953,4.2238,0.015676,6.1858,7.4236,-0.5676800000000001,-2.5265,8.773,-0.65651,9.2454,1.122,-0.54361,-9.6463,1.1947
1491980488149,p1,9.1662,1.2901,3.5514,-0.19927,6.0742,7.4558,-1.0504,-2.0909,8.2643,-0.86,9.5079,0.93006,0.01114,-9.1769,0.8019
1491980488189,p1,8.9199,1.2179,3.5714,0.34504,5.0737,8.2541,-0.14246,-2.9842,8.274,-1.0068,8.9677,0.85267,-0.11639,-9.2733,0.7696
1491980488229,p1,8.794,0.80852,2.4562,-0.13935999999999998,5.4511,7.9442,1.0615,-3.1409,8.3292,-1.1172,8.905,1.3907,-0.5503100000000001,-9.1907,1.2182
1491980488269,p1,9.5171,-0.26798,3.4544,0.79428,4.9639,7.8991,2.5381,-3.1874,8.4502,-0.26088,9.3515,1.2424,-0.49014,-9.0566,1.242
1491980488309,p1,8.9982,0.2849,3.3198,2.0,4.3977,6.6669,4.079,-3.6538,8.3032,-0.8308700000000001,9.4277,0.42052,-0.12292,-8.8184,0.99484
1491980488349,p1,9.1498,0.22886,2.2015,3.4222,4.439,6.1193,4.5067,-4.4331,8.3501,-0.4875,8.4873,1.4414,0.24309,-9.2071,0.56667
1491980488389,p1,8.925,0.21411,2.6399,3.1218,4.3077,6.1947,4.7103,-3.9515,8.6382,-0.21281,8.8258,1.469,0.45942,-9.8963,0.85236
1491980488429,p1,9.7318,0.23277,1.9075,3.6118,4.4532,7.6564,5.7184,-2.7204,9.7396,-0.095612,9.0533,0.97592,1.164,-9.646,0.93965
1491980488469,p1,7.6822,1.461,5.8947,0.16358,6.37,7.4129,3.2645,-8.5417,3.6305,-3.5221,9.0558,-0.92792,-2.7795,-9.111,2.6146
1491980488509,p1,7.7122,1.5052,5.9026,0.14394,6.3918,7.4129,3.2499,-8.5295,3.6374,-3.552,9.0706,-0.8985200000000001,-2.7944,-9.096,2.6294
1491980488549,p1,7.7271,1.5051,5.8953,0.11465,6.3748,7.4223,3.2792,-8.5587,3.6212,-3.5219,9.0481,-0.88289,-2.7645,-9.1036,2.6074
1491980488589,p1,7.7121,1.4756,5.8875,0.14159000000000002,6.3844,7.4323,3.2839,-8.4689,3.6148,-3.522,9.0556,-0.8829,-2.772,-9.1034,2.5849
1491980488629,p1,7.7345,1.4902,5.9027,0.12925,6.3556,7.3883,3.2889,-8.5467,3.6309,-3.5219,9.0407,-0.89038,-2.7645,-9.1034,2.5701
1491980488669,p1,7.7122,1.5052,5.9176,0.11454,6.4136,7.4225,3.2937,-8.5127,3.6328,-3.5221,9.0707,-0.89792,-2.7645,-9.1185,2.6074
1491980488709,p1,7.7121,1.4756,5.895,0.12935,6.3772,7.4273,3.267,-8.5368,3.6304,-3.522,9.0631,-0.8829100000000001,-2.7644,-9.1037,2.6448
1491980488749,p1,7.7272,1.4905,5.8579,0.12927,6.3942,7.4201,3.2717,-8.5196,3.6377,-3.5445,9.0707,-0.91338,-2.772,-9.1035,2.6148
1491980488789,p1,7.7199,1.5201,5.858,0.13412000000000002,6.3943,7.407999999999999,3.2692,-8.5172,3.6352,-3.552,9.0706,-0.8985200000000001,-2.7794,-9.0886,2.6147
1491980488829,p1,7.742000000000001,1.4976,5.8879,0.11702,6.4039,7.4225,3.2936,-8.5221,3.621,-3.537,9.0707,-0.90573,-2.7795,-9.1184,2.5997
1491980488869,p1,7.7196,1.4756,5.8876,0.13412000000000002,6.3943,7.407999999999999,3.2839,-8.5221,3.6404,-3.5219,9.0406,-0.8828799999999999,-2.7944,-9.1034,2.6144
1491980488909,p1,7.7274,1.4982,5.7684,0.10953,6.4137,7.3933,3.3033,-8.4979,3.628,-3.5219,9.0406,-0.86787,-2.7794,-9.0886,2.6296
1491980488949,p1,7.727,1.4607,5.8875,0.13423,6.3893,7.4322,3.2985,-8.5027,3.6207,-3.5519,9.0705,-0.8835200000000001,-2.7794,-9.0736,2.5998
1491980488989,p1,7.7497,1.5274,5.8434,0.11707,6.3797,7.4175,3.2692,-8.5026,3.6105,-3.522,9.0482,-0.8979,-2.7495,-9.1185,2.5852
1491980489029,p1,7.8017,1.5046,5.8660000000000005,0.060718,6.4256,7.4368,3.2694,-8.5974,3.661,-3.5072,9.0708,-0.92013,-2.7345,-9.1112,2.6154
1491980489069,p1,7.772,1.505,5.8285,0.095022,6.4232,7.4443,3.2546,-8.4977,3.6395,-3.4771,9.0334,-0.8969799999999999,-2.7645,-9.1036,2.6149
1491980489109,p1,7.7571,1.4757,5.7834,0.14137,6.3944,7.3837,3.3034,-8.5173,3.6113,-3.5594,9.0631,-0.90617,-2.8019,-9.1034,2.5993
1491980489149,p1,7.7721,1.5051,5.8136,0.1537,6.3942,7.4081,3.3228,-8.5029,3.6211,-3.552,9.0706,-0.8985200000000001,-2.7795,-9.1035,2.5997
1491980489189,p1,7.802,1.5344,5.8364,0.1195,6.399,7.4273,3.3449,-8.5515,3.6174,-3.5518,9.0554,-0.86849,-2.7719,-9.0886,2.6148
1491980489229,p1,7.8317,1.4752,5.769,0.11462,6.4038,7.4346,3.3082,-8.5125,3.6015,-3.522,9.0556,-0.8829,-2.7795,-9.1184,2.5997
1491980489269,p1,7.7868,1.4680000000000002,5.7985,0.12435999999999997,6.3846,7.4079,3.3132,-8.5417,3.6216,-3.5518,9.0554,-0.86849,-2.7645,-9.1035,2.6
1491980489309,p1,7.7795,1.4755,5.7836,0.13413,6.4136,7.4226,3.2936,-8.4906,3.6058,-3.5219,9.0407,-0.90539,-2.7794,-9.1036,2.6296
1491980489349,p1,7.8094,1.505,5.7691,0.14405,6.3796,7.4323,3.3034,-8.5222,3.6065,-3.5219,9.0556,-0.8678899999999999,-2.8019,-9.0885,2.6367
1491980489389,p1,7.8169,1.4755,5.7242,0.13910999999999998,6.3845,7.425,3.3229,-8.5223,3.6165,-3.5371,9.0856,-0.8982399999999999,-2.7794,-9.1035,2.6146
1491980489429,p1,7.8468,1.4901,5.7096,0.14394,6.4039,7.4226,3.3278,-8.5223,3.5995,-3.522,9.0482,-0.8979,-2.7794,-9.1035,2.6146
1491980489469,p1,7.8467,1.4753,5.702000000000001,0.14887999999999998,6.3797,7.4153,3.3277,-8.5102,3.6115,-3.5445,9.0705,-0.88336,-2.7944,-9.1034,2.6144
1491980489509,p1,7.8542,1.4679,5.6796,0.14882,6.3991,7.4154,3.3448,-8.5224,3.6022,-3.5444,9.0854,-0.8458600000000001,-2.7795,-9.1035,2.5997
1491980489549,p1,7.8995,1.4684,5.4561,0.12915,6.4137,7.4032,3.3618,-8.503,3.5899,-3.5371,9.0856,-0.88323,-2.7794,-9.096,2.6147
1491980489589,p1,7.787000000000001,1.4315,5.649,0.15865,6.3749,7.407999999999999,3.3618,-8.4787,3.6017,-3.5219,9.0406,-0.86787,-2.7794,-9.1035,2.6146
1491980489629,p1,7.8471,1.5274,5.6427,0.12918,6.4185,7.4129,3.3326,-8.5174,3.5848,-3.5369,9.0556,-0.8832,-2.7795,-9.1184,2.6146
1491980489669,p1,7.9288,1.4601,5.6354,0.14887999999999998,6.4087,7.4373,3.3668,-8.5322,3.5978,-3.5221,9.0856,-0.86792,-2.7645,-9.1184,2.585
1491980489709,p1,7.8022,1.4612,5.6046,0.1758,6.4038,7.4326,3.3423,-8.4834,3.5722,-3.522,9.0557,-0.8979,-2.7794,-9.1035,2.6146
1491980489749,p1,7.8316,1.4898,5.8139,0.18776,6.409,7.3646,3.3497,-8.5102,3.5898,-3.5743,9.0555,-0.89145,-2.8319,-9.1034,2.6436
1491980489789,p1,7.8163,1.4746,5.9331,0.18312,6.3579,7.3935,3.3668,-8.5321,3.5783,-3.5744,9.0854,-0.86898,-2.7794,-9.1111,2.6445
1491980489829,p1,7.8314,1.4526,5.8435,0.13909000000000002,6.3942,7.4274,3.2986,-8.5998,3.6077,-3.5219,9.0481,-0.8678799999999999,-2.7495,-9.0886,2.5928
1491980489869,p1,7.7867,1.4456,5.8282,0.11952,6.3845,7.4224,3.2838,-8.4832,3.5908,-3.522,9.0557,-0.8979,-2.7795,-9.1034,2.5698
1491980489909,p1,7.742000000000001,1.4902,5.8953,0.15378,6.3748,7.4153,3.318,-8.5319,3.5922,-3.5519,9.0481,-0.906,-2.7944,-9.1034,2.6144
1491980489949,p1,7.7869,1.4755,5.7687,0.15375999999999998,6.3942,7.4227,3.3033,-8.493,3.6011,-3.5219,9.0406,-0.8828799999999999,-2.7644,-9.0886,2.6149
1491980489989,p1,7.8021,1.4904,5.7092,0.15388,6.3578,7.4274,3.2960000000000003,-8.5003,3.5986,-3.5219,9.0556,-0.8678899999999999,-2.7644,-9.0962,2.6299
1491980490029,p1,7.8393,1.4680000000000002,5.6944,0.11698,6.4184,7.4225,3.3082,-8.5222,3.6188,-3.522,9.0556,-0.8829,-2.7944,-9.1034,2.5995
1491980490069,p1,7.8394,1.4902,5.6946,0.10461,6.4162,7.3884,3.3277,-8.5223,3.6166,-3.5221,9.0707,-0.89792,-2.7794,-9.0885,2.5997
1491980490109,p1,7.8319,1.4903,5.6945,0.11702,6.3894,7.4127,3.3326,-8.4932,3.6015,-3.5219,9.0556,-0.8678899999999999,-2.7649,-9.1042,2.6015
1491980490149,p1,7.8092,1.4605,5.7837,0.15132,6.3893,7.4202,3.3277,-8.4835,3.6159,-3.5219,9.0555,-0.85288,-2.7798,-9.1042,2.6087
1491980490189,p1,7.8465,1.4602,5.784,0.13893,6.4234,7.4057,3.3424,-8.5175,3.607,-3.5443,9.0405,-0.8683200000000001,-2.7798,-9.0892,2.6162
1491980490229,p1,7.8321,1.4979,5.6498,0.12443,6.3893,7.4298,3.3155,-8.5028,3.5965,-3.5219,9.0407,-0.89789,-2.7649,-9.1117,2.6015
1491980490269,p1,7.7573,1.4982,5.7239,0.10466,6.4137,7.3981,3.3473,-8.5734,3.6227,-3.552,9.0706,-0.8985200000000001,-2.7798,-9.0892,2.6013
1491980490309,p1,7.8914,1.497,5.7547,0.10961,6.433,7.425,3.2887,-8.4784,3.6006,-3.5069,9.0407,-0.8825799999999999,-2.7649,-9.1042,2.6015
1491980490349,p1,7.9214,1.4897,5.6654,0.14147,6.4281,7.4325,3.3327,-8.5417,3.6024,-3.5443,9.048,-0.88334,-2.7798,-9.0892,2.6162
1491980490389,p1,7.8542,1.4533,5.6348,0.18312,6.37,7.4033,3.3765,-8.5225,3.6027,-3.567,9.0855,-0.89884,-2.8023,-9.0891,2.6158
1491980490429,p1,7.8393,1.4754,5.6796,0.16323,6.4067,7.3499,3.357,-8.52,3.5999,-3.5743,9.0555,-0.89895,-2.8247,-9.0891,2.6379
1491980490469,p1,7.8019,1.4608,5.709,0.15125999999999998,6.4039,7.4154,3.3715,-8.4642,3.5967,-3.5668,9.0554,-0.8838,-2.7948,-9.1041,2.6159
1491980490509,p1,7.7722,1.52,5.7987,0.10475,6.4136,7.4225,3.2643,-8.454,3.5949,-3.5069,9.0406,-0.8675700000000001,-2.7424,-9.1044,2.6317
1491980490549,p1,7.7869,1.5196,5.8660000000000005,0.070714,6.3746,7.4537,3.2766,-8.561,3.6507,-3.4847,9.0708,-0.89717,-2.7124,-9.0895,2.6024
1491980490589,p1,7.8017,1.5046,5.8660000000000005,0.072869,6.4161,7.4077,3.2693,-8.5391,3.6551,-3.4622,9.0335,-0.92669,-2.7424,-9.1193,2.6018
1491980490629,p1,7.7422,1.4758,5.7982,0.11936,6.3799,7.3786,3.2742,-8.5512,3.6481,-3.507,9.0408,-0.91259,-2.7799,-9.1191,2.6012
1491980490669,p1,7.7719,1.446,5.7684,0.14390999999999998,6.3967,7.407999999999999,3.3033,-8.4931,3.6206,-3.5445,9.0705,-0.88336,-2.7798,-9.0892,2.6013
1491980490709,p1,7.8168,1.4901,5.769,0.16856,6.365,7.4323,3.3472,-8.5078,3.58,-3.5668,9.0554,-0.86879,-2.7798,-9.0892,2.6162
1491980490749,p1,7.787000000000001,1.4904,5.7613,0.13413,6.4184,7.4275,3.3423,-8.4811,3.5941,-3.5669,9.063,-0.89881,-2.7798,-9.0892,2.6162
1491980490789,p1,7.8171,1.4612,5.5898,0.12915,6.4137,7.4032,3.2961,-8.5221,3.6064,-3.522,9.0557,-0.91291,-2.7799,-9.1191,2.6161
1491980490829,p1,7.7867,1.4162,5.7683,0.14894000000000002,6.3772,7.4298,3.2863,-8.5367,3.6113,-3.5221,9.0558,-0.92792,-2.7799,-9.1041,2.6012
1491980490869,p1,7.8019,1.5195,5.8437,0.12934,6.3748,7.4224,3.2742,-8.5293,3.6135,-3.507,9.0408,-0.91259,-2.7648,-9.0894,2.6463
1491980490909,p1,7.8017,1.4605,5.7986,0.11947,6.4135,7.4298,3.2986,-8.5805,3.6367,-3.537,9.0705,-0.86821,-2.7649,-9.1043,2.6164
1491980490949,p1,7.817,1.5197,5.7692,0.12184,6.4281,7.4202,3.2960000000000003,-8.4638,3.5980000000000003,-3.522,9.0631,-0.8829100000000001,-2.7799,-9.1191,2.6012
1491980490989,p1,7.8093,1.4606,5.7389,0.1341,6.3895,7.3982,3.3375,-8.5345,3.5974,-3.5519,9.0705,-0.89102,-2.7799,-9.1116,2.5937
1491980491029,p1,7.8316,1.4751,5.784,0.14872,6.4209,7.4033,3.3253,-8.5077,3.6212,-3.5669,9.063,-0.89881,-2.8098,-9.0891,2.6082
1491980491069,p1,7.8317,1.49,5.7691,0.1218,6.3968,7.3885,3.3277,-8.5175,3.6214,-3.5518,9.0629,-0.85349,-2.7799,-9.1041,2.6012
1491980491109,p1,7.8018,1.4680000000000002,5.7688,0.13908,6.399,7.4275,3.3058,-8.4833,3.6058,-3.507,9.0557,-0.8901,-2.7649,-9.1042,2.6089
1491980491149,p1,7.772,1.4609,5.7461,0.11952,6.3748,7.4151,3.2839,-8.5367,3.6309,-3.522,9.0557,-0.90541,-2.7649,-9.1042,2.6015
1491980491189,p1,7.772,1.4902,5.8284,0.11217,6.4135,7.4419,3.2643,-8.4978,3.6397,-3.5071,9.0707,-0.8976200000000001,-2.7648,-9.0819,2.6314
1491980491229,p1,7.772,1.4902,5.8284,0.1195,6.3869,7.42,3.2644,-8.522,3.6254,-3.5071,9.0558,-0.91261,-2.7649,-9.1043,2.6164
1491980491269,p1,7.7496,1.4757,5.8057,0.10964000000000003,6.3943,7.4078,3.2888,-8.5172,3.6086,-3.5369,9.0631,-0.88321,-2.7648,-9.1044,2.6463
1491980491309,p1,7.7721,1.4979,5.7687,0.11945,6.3967,7.4127,3.3034,-8.5222,3.6162,-3.5369,9.0556,-0.8832,-2.7799,-9.1116,2.6087
1491980491349,p1,7.7721,1.5052,5.7837,0.11941,6.4136,7.4153,3.3228,-8.5077,3.6163,-3.5444,9.063,-0.88336,-2.8023,-9.1041,2.6158
1491980491389,p1,7.772,1.5271,5.8734,0.12915,6.3992,7.3934,3.3034,-8.5125,3.6259,-3.5668,9.0628,-0.8537899999999999,-2.7799,-9.1041,2.6012
1491980491429,p1,7.7867,1.4678,5.8433,0.13417,6.399,7.4226,3.3204,-8.5126,3.631,-3.5371,9.0856,-0.88323,-2.7949,-9.119,2.6084
1491980491469,p1,7.787000000000001,1.505,5.7987,0.13910999999999998,6.3796,7.4225,3.2839,-8.5075,3.6206,-3.522,9.0557,-0.8979,-2.7798,-9.0892,2.6013
1491980491509,p1,7.7495,1.4608,5.8131,0.10962,6.416,7.4176,3.2937,-8.5902,3.6295,-3.5222,9.0857,-0.89794,-2.7498,-9.0894,2.6167
1491980491549,p1,7.772,1.4902,5.8284,0.12935,6.3989,7.442,3.2644,-8.5026,3.6153,-3.5072,9.0932,-0.8901399999999999,-2.7649,-9.1117,2.6164
1491980491589,p1,7.7569,1.4681,5.8356,0.13412000000000002,6.3870000000000005,7.4031,3.2863,-8.5196,3.5964,-3.522,9.0632,-0.89791,-2.7649,-9.1117,2.6164
1491980491629,p1,7.7570000000000014,1.4903,5.8432,0.15374000000000002,6.3797,7.407999999999999,3.3131,-8.532,3.6215,-3.5521,9.0856,-0.91355,-2.7649,-9.1193,2.6463
1491980491669,p1,7.7571,1.4904,5.8133,0.12919,6.3991,7.4031,3.2936,-8.5173,3.6209,-3.552,9.0856,-0.89854,-2.7798,-9.0892,2.6162
1491980491709,p1,7.787000000000001,1.4903,5.7837,0.13421,6.3893,7.4274,3.2839,-8.51,3.6206,-3.5445,9.0631,-0.89836,-2.7649,-9.1042,2.6089
1491980491749,p1,7.772,1.4903,5.7985,0.10958,6.3895,7.3883,3.2619,-8.522,3.6303,-3.522,9.0631,-0.8829100000000001,-2.7649,-9.1042,2.6015
1491980491789,p1,7.7794,1.4901,5.8359,0.099956,6.3845,7.4271,3.2985,-8.5368,3.6482,-3.5222,9.0857,-0.91295,-2.7649,-9.1117,2.6164
1491980491829,p1,7.7721,1.5198,5.8435,0.099831,6.4233,7.4225,3.2692,-8.5026,3.6203,-3.4921,9.0408,-0.90479,-2.7798,-9.1192,2.6385
1491980491869,p1,7.7572,1.4905,5.7835,0.11214,6.3894,7.4175,3.2863,-8.5367,3.6211,-3.5146,9.0633,-0.91277,-2.7799,-9.1041,2.6012
1491980491909,p1,7.8017,1.4531,5.7985,0.12431,6.3967,7.4031,3.2839,-8.5221,3.6159,-3.5445,9.0631,-0.89836,-2.7648,-9.0893,2.6015
1491980491949,p1,7.8095,1.4903,5.7242,0.13415,6.3942,7.4153,3.3131,-8.5077,3.6112,-3.5369,9.0631,-0.88321,-2.7724,-9.1042,2.6088
1491980491989,p1,7.802,1.4904,5.7167,0.13417,6.3966,7.4226,3.3277,-8.5004,3.6113,-3.552,9.0855,-0.8835299999999999,-2.7948,-9.1041,2.6084
1491980492029,p1,7.8618,1.4681,5.6275,0.12919,6.4136,7.4129,3.3278,-8.5199,3.6019,-3.5594,9.0705,-0.89117,-2.7799,-9.1041,2.5863
1491980492069,p1,7.8094,1.4313,5.6641,0.13412000000000002,6.4039,7.4153,3.318,-8.5174,3.6115,-3.5369,9.0555,-0.86819,-2.7948,-9.1116,2.6159
1491980492109,p1,7.8395,1.5198,5.7097,0.12922,6.3943,7.4055,3.318,-8.498,3.6112,-3.522,9.0631,-0.8829100000000001,-2.7724,-9.1042,2.6088
