time,person,T_xacc,T_yacc,T_zacc,RA_xacc,RA_yacc,RA_zacc,LA_xacc,LA_yacc,LA_zacc,RL_xacc,RL_yacc,RL_zacc,LL_xacc,LL_yacc,LL_zacc
1491980102149,p1,7.5238,0.22573000000000001,3.0477,4.4764,5.8402,5.9527,6.2681,-4.6399,4.6553,-10.394,-0.41231,-1.2982,-5.9554,6.6094,-1.0336
1491980102189,p1,8.3801,-0.032193,2.8436,4.1525,5.7917,6.942,5.8253,-5.2675,5.146,-9.9106,1.5673,-0.81055,-4.8679,2.7032,-0.45807
1491980102229,p1,9.0699,-0.39586,3.4881,4.2231,5.957000000000001,6.3502,5.9036,-5.5841,5.4681,-11.4,3.8084,-0.19022999999999998,-8.8732,-11.498,3.1633
1491980102269,p1,11.315999999999999,-0.8771200000000001,4.4867,3.4236,6.6985,6.4362,5.9774,-6.5504,6.5275,-10.617,2.6126,-0.40576999999999996,-14.853,-5.9414,-1.3821
1491980102309,p1,12.454,-0.11259000000000001,3.6648,3.9541,6.7637,6.9671,5.23,-6.8111,6.4033,-11.446,0.9169700000000001,-0.9757299999999999,-7.3358,-4.4217,0.43714
1491980102349,p1,12.593,0.9971700000000001,3.7327,3.6608,6.9579,5.9479999999999995,4.8221,-6.3335,6.5991,-11.744000000000002,3.8318,-0.73733,-8.2099,3.7172,-4.0075
1491980102389,p1,10.498,1.6202,2.1692,4.1107,6.8249,6.3632,5.4047,-5.3273,7.0427,-12.264000000000001,7.4158,2.4892,-13.944,-13.790999999999999,-0.73055
1491980102429,p1,9.6568,1.6059999999999999,1.8494,3.7952,6.8537,6.4343,6.0801,-4.2042,7.0407,-10.415999999999999,-1.6883,2.5662,-9.9092,8.1131,-2.8442
1491980102469,p1,9.4652,1.7213,1.1773,4.603,6.605,5.7043,6.0316,-4.1156,6.5886,-13.794,-4.6530000000000005,-1.8045,-11.306,4.9083,-0.84473
1491980102509,p1,9.103,1.1213,1.9017,4.7732,5.9462,5.5760000000000005,5.891,-4.2692,6.0171,-13.585,1.0695,-1.8366,-8.2496,-2.0342,-3.9789
1491980102549,p1,9.7608,0.12179000000000001,2.318,4.9114,6.4197,4.9447,6.4132,-4.3044,5.2677,-13.181,-2.8325,-0.8114600000000001,-11.526,-1.17,-1.1039
1491980102589,p1,9.3122,-0.038751,2.6119,4.4073,6.811,5.235,6.1902,-5.144,5.6041,-10.515999999999998,-5.7966,-1.3849,-9.2961,-0.8871899999999999,-3.7843
1491980102629,p1,7.8075,0.35666,3.0806,4.6757,5.8007,5.5844,6.0433,-4.7182,5.526,-8.0627,-4.303,-2.9801,-9.35,0.6988,-0.13583
1491980102669,p1,6.8639,0.8173,2.778,4.6747,5.6643,5.2217,6.247000000000001,-4.1194,5.4625,-7.8249,-3.2524,-1.1159999999999999,-9.0381,-0.021371,-1.8057
1491980102709,p1,6.9925,1.3415,2.9465,5.0272,5.8043,5.3387,6.2659,-3.943,5.8362,-6.2114,-3.3826,-0.8881,-9.69,-0.22064,-1.6230000000000002
1491980102749,p1,7.6208,1.8697,2.9771,4.8566,6.0215,5.0617,6.2388,-3.7362,5.6855,-5.5341,-4.1321,-0.33353,-9.847999999999999,-0.8335799999999999,-1.2837
1491980102789,p1,8.5372,1.7003,2.7591,4.0216,6.9549,5.5735,6.0349,-4.2989999999999995,5.9562,-6.6963,0.2012,4.2146,-10.302,-2.9859,-2.5073
1491980102829,p1,10.066,1.9979,3.0636,3.7794,6.454,5.8808,5.8015,-4.6719,6.0716,-12.161,6.223,2.5604,-9.9613,-5.3109,-2.3733
1491980102869,p1,12.912,1.607,2.4858,3.3944,7.8351,6.0281,5.7616,-5.8139,6.6239,-10.857999999999999,11.312000000000001,-0.8699,-10.737,-3.9911,-0.69477
1491980102909,p1,12.629000000000001,1.7712,2.7384,3.8924,7.5744,6.7687,5.391,-5.754,6.7737,-8.5334,2.589,-0.09351699999999999,-11.724,-3.2923,-0.56017
1491980102949,p1,11.282,0.80984,3.1919,4.0243,8.1014,7.0805,5.3619,-6.2606,7.6768,-17.366,3.4886,9.5782,-12.581,-5.4198,0.22633000000000003
1491980102989,p1,10.195,0.5926600000000001,2.2497,3.9094,6.6244,6.7062,5.6605,-5.6553,7.7197,-9.9815,-1.7671,0.1447,-10.068999999999999,-8.9904,1.2003
1491980103029,p1,9.1173,-0.68607,1.8602,4.7633,5.0245,6.1646,5.7953,-4.9595,5.4091,-7.4719,-9.7453,-4.8075,-9.6915,2.2598,0.3556
1491980103069,p1,8.0242,-1.5533,2.3387,5.0307,5.3451,6.5322,5.6741,-5.3793,5.6028,-11.565,-0.47676,-3.2944,-15.915999999999999,3.5548,-2.8086
1491980103109,p1,9.0096,-0.9700700000000001,2.708,5.1038,6.7795,6.199,5.7602,-6.0602,5.9631,-10.627,-0.7685,1.0309,-14.672,-1.359,-0.5001899999999999
1491980103149,p1,9.9856,0.6662600000000001,2.7932,4.8648,6.2379,5.4126,6.0942,-5.7836,5.1615,-9.8377,-1.1176,-0.8133699999999999,-13.645999999999999,2.2767,0.81171
1491980103189,p1,8.6907,1.2677,3.1827,5.2282,5.6516,5.3247,6.1746,-5.4672,4.5803,-9.487,0.19627,-4.4687,-12.1,4.2143,0.006451
1491980103229,p1,7.0651,1.1686,3.4383,4.9906,5.3758,5.7083,6.0058,-5.1901,4.832,-9.5691,-0.9601200000000001,-0.56808,-9.7784,4.8199,-1.1179
1491980103269,p1,6.2582,0.69376,3.3992,5.1094,5.4394,6.0812,6.1266,-4.5543,4.6932,-9.6531,-0.69717,-0.7651100000000001,-6.9472,4.7165,-0.95088
1491980103309,p1,6.9124,0.42128999999999994,3.5367,4.8009,5.2077,5.8789,6.1749,-4.3971,4.8648,-9.7564,0.10843,-1.6383,-5.4262,5.6396,-2.1029
1491980103349,p1,7.7452,-0.11034000000000001,3.2859,4.9717,4.9316,6.807,6.053999999999999,-4.9866,4.9417,-10.914000000000001,2.0709,-0.41085,-5.5255,4.3245,-1.8392
1491980103389,p1,8.5343,-0.36067,3.1709,4.8021,5.3222,6.2634,5.7869,-5.8119,5.5338,-10.717,2.9574,-0.6029100000000001,-6.2289,-8.4729,6.1666
1491980103429,p1,11.049000000000001,-0.90241,3.9325,4.609,6.1676,6.9052,5.8894,-6.4409,6.6074,-10.132,2.7465,0.18178,-16.998,-5.0607,1.6989
1491980103469,p1,8.3857,-2.0614,5.3444,1.505,4.2778,8.9834,0.17595999999999998,-5.2343,8.7559,-1.0738,4.8965,0.7426,-7.8044,-9.323,-2.3503
1491980103509,p1,8.1506,-1.8481,4.3368,-0.033854,3.9086,10.149,0.14147,-5.2155,9.1462,-0.94794,5.122000000000001,0.75239,-8.1535,-7.9941,-1.6503
1491980103549,p1,8.1884,-2.8303,5.3453,0.6302800000000001,5.0389,10.527000000000001,-0.087089,-5.3912,8.9404,-1.4479,5.0449,0.7874399999999999,-8.0639,-8.2793,-1.3806
1491980103589,p1,8.6874,-3.1289999999999996,4.9443,-0.78591,4.4261,8.4694,-0.47465,-5.6503,9.5992,-2.8549,5.4155,0.48866000000000004,-8.2814,-8.5478,-1.2132
1491980103629,p1,8.4674,-3.6261,5.581,-0.25611,5.1592,9.2658,-0.4198,-4.7952,9.2575,-4.5104,5.8039,-0.69298,-8.5451,-9.5184,-1.0186
1491980103669,p1,7.7682,-3.4419999999999997,5.3904,-1.1859,4.5331,8.9073,0.48977,-3.3436,8.3757,-6.9055,7.8969,-1.2911,-8.8245,-10.997,-0.80314
1491980103709,p1,7.3096,-2.8666,5.0699,-0.41728000000000004,4.585,7.7142,0.64147,-3.3601,7.7010000000000005,-9.8849,9.6353,-0.13735999999999998,-8.9367,-11.133,-0.32727
1491980103749,p1,7.3396,-2.2561,6.1111,0.00939,4.1418,7.6078,0.6456,-3.14,8.1104,-8.6966,7.9464,-0.4718,-7.3231,-9.2725,-0.33981999999999996
1491980103789,p1,7.9114,-1.4061,5.442,-0.11869,4.5439,7.6818,0.41257,-4.3068,9.4132,-7.9876,9.0484,-1.4792,-5.3572,-7.4148,-0.13724
1491980103829,p1,8.0327,-0.9772799999999999,5.4084,-0.91256,4.7329,8.2173,0.8713,-4.5417,9.1529,-9.4716,10.292,-0.8425600000000001,-3.3236,-5.3783,0.11179000000000001
1491980103869,p1,8.1523,-0.84529,5.5072,-0.6717,5.0657,8.0793,1.0066,-3.9405,9.3034,-9.6955,10.402999999999999,-0.51705,-1.7857,-4.2062,0.38
1491980103909,p1,8.2767,-1.1368,5.9091,-0.8621700000000001,5.8432,8.732999999999999,0.86719,-3.2828,8.5661,-9.1859,10.105,-0.48398,-1.2751,-3.5069,0.53993
1491980103949,p1,7.8252,-0.70908,5.4459,-0.85646,5.1415,8.4528,0.63397,-1.8181,7.6227,-9.2693,9.1419,0.070618,-0.7649100000000001,-3.1514,0.73628
1491980103989,p1,7.515,-0.55492,4.5642,-1.2152,5.2061,8.135,0.32991,-4.5985,9.7716,-9.3851,8.2952,-0.23840999999999998,-0.36066,-3.4005,0.9292
1491980104029,p1,8.309,0.32768,4.561,-1.0038,5.1034,8.3083,0.67828,-5.8576,9.5885,-9.3552,8.0648,-0.72525,-0.3154,-3.3944,1.2662
1491980104069,p1,9.1589,0.88039,5.4365,-1.6004,5.0074,7.145,1.2452,-3.7934,9.2067,-9.6064,7.4497,-0.9397200000000001,-1.6439,-5.1975,1.7095
1491980104109,p1,9.7711,0.93615,5.0834,-2.2472,7.1491,8.4534,0.38137,-4.5591,9.3634,-9.9869,8.812999999999999,-0.87382,-1.8922,-5.4778,1.0023
1491980104149,p1,8.9817,1.0904,5.153,-1.3698,6.7416,8.4788,1.0625,-3.5194,8.6221,-9.8588,8.6406,-0.78852,-3.0042,-6.8126,-0.31251
1491980104189,p1,8.6659,0.26466,4.7872,-0.90246,6.0427,8.583,0.36858,-3.9071,8.7602,-9.7602,8.3784,-0.7562399999999999,-5.5321,-8.8022,-0.48012
1491980104229,p1,8.5632,0.327,4.2198,-1.2791,4.9165,7.8732,0.66615,-4.2297,9.0686,-8.9371,8.2452,-0.41693,-7.5335,-9.2385,-1.2174
1491980104269,p1,8.6675,0.60564,4.7297,-1.9623,5.8165,7.7881,0.6704100000000001,-3.7802,8.8725,-8.3855,8.4278,-0.5110899999999999,-7.9534,-9.1148,-1.8741
1491980104309,p1,8.6489,0.33508000000000004,5.7424,-2.1605,4.7895,7.0871,0.48103999999999997,-4.2262,8.9728,-6.6482,7.8028,-0.070342,-7.1315,-9.9225,-2.6991
1491980104349,p1,8.847999999999999,-0.50827,5.0446,-1.584,7.6058,8.7609,0.9051,-4.2379,8.911,-5.1194,6.9157,0.09639400000000001,-7.8354,-10.04,-2.2033
1491980104389,p1,8.0547,0.034069,4.3931,-2.5849,4.023,8.1649,0.46998,-5.1401,9.5093,-3.9452,5.121,-0.065636,-9.4389,-10.925999999999998,-1.1495
1491980104429,p1,6.6781,-1.3755,3.9706,3.0673,0.44173,4.635,-0.093512,-4.5561,9.0481,-2.3263,4.0329,-0.18949000000000002,-8.3122,-9.0558,-1.1553
1491980104469,p1,7.7637,-2.3367,3.1668,2.5643,0.4447,9.9348,0.23196999999999998,-3.3754,7.8833,-0.70601,2.801,0.009472,-8.4014,-8.6069,-1.2527
1491980104509,p1,7.5877,-3.0387,6.8166,2.5802,6.3354,10.610999999999999,-0.36198,-3.8829,8.2059,0.17800000000000002,2.7999,1.1302,-8.6647,-9.7593,-0.31898000000000004
1491980104549,p1,8.6755,-2.5946,4.694,4.6958,4.2343,9.3698,0.5241,-3.4768,8.232000000000001,-0.25154,3.8749,1.9232,-7.9083,-9.6721,-0.63467
1491980104589,p1,9.256,-1.4559,4.0642,4.7546,3.7267,9.0543,-0.21393,-5.4878,9.1262,-0.8648399999999999,5.507000000000001,2.0292,-8.6871,-9.2783,-1.1324
1491980104629,p1,9.6006,-0.9705,4.263999999999999,1.3956,4.0256,9.001,-0.34953,-6.0409,9.2463,-1.6141,5.7162,1.5187,-8.4771,-8.8665,-1.6581
1491980104669,p1,9.1773,-2.1091,4.5667,0.9651200000000001,4.8347,9.6412,-0.68205,-5.3933,9.2422,-2.3065,6.2058,0.34876,-8.1025,-8.7708,-1.7561
1491980104709,p1,8.7057,-1.2732,3.9419,1.2493,4.3173,9.3417,-0.5259,-5.3571,8.9432,-4.4205,7.6152,0.27474,-8.1478,-9.0398,-1.6755
1491980104749,p1,8.807,-1.7863,4.2377,0.50125,3.7025,9.1496,-0.36086,-4.6897,8.5329,-5.6231,5.9179,-0.3178,-8.0276,-8.8464,-1.6057
1491980104789,p1,8.7148,-1.8267,5.2663,0.7872899999999999,4.7063,9.1414,-0.19676,-3.7946,8.5663,-7.1657,6.3496,-0.9945200000000001,-7.6684,-9.0422,-1.6449
1491980104829,p1,7.8984,-1.4618,4.5612,0.9694799999999999,5.1122,8.4493,-0.5463100000000001,-4.7186,8.8875,-8.5593,7.1318,-1.0534,-6.7695,-8.9864,-1.7043
1491980104869,p1,7.6152,-1.3419,4.7837,0.40533,4.906000000000001,7.9953,-0.44851,-4.8231,8.7173,-9.4182,8.5757,-0.9971899999999999,-6.6205,-9.6981,-1.3152
1491980104909,p1,7.8354,-0.30754000000000004,5.0457,-0.31045,5.5146,7.5149,0.032961000000000004,-4.0015,8.2139,-9.9467,9.8617,-0.54402,-6.0049,-9.1427,-0.76544
1491980104949,p1,8.1146,0.37233,4.9031,-0.54387,5.2161,7.0795,-0.14712999999999998,-4.5162,8.8169,-9.2675,10.103,-0.23801999999999998,-4.3968,-6.4932,-0.088644
1491980104989,p1,8.0403,0.59386,5.2322,-0.53605,5.4209,7.343,0.1112,-4.6296,8.994,-8.8571,9.9865,-0.6573100000000001,-2.5494,-4.1739999999999995,0.7481899999999999
1491980105029,p1,8.2502,0.60897,4.734,-0.28934,5.477,7.2573,0.64673,-4.1948,8.7549,-9.4551,9.9553,-0.9319,-0.71185,-3.0789,1.2977
1491980105069,p1,8.4892,0.69621,4.6693,-0.36624,5.3496,7.5284,0.99934,-5.0629,8.5113,-9.7289,9.593,-0.64439,0.09738200000000001,-2.8656,1.1625
1491980105109,p1,8.4972,1.0646,5.1492,-1.2419,6.242999999999999,8.3048,0.74889,-3.8203,8.2121,-8.9376,8.2684,-0.58203,0.5452100000000001,-3.9291,1.3614
1491980105149,p1,8.5641,1.2329999999999999,5.5238,-0.51849,6.4376,8.1594,0.20097,-2.9715,8.9225,-8.9222,8.0967,-0.76161,-0.24070999999999998,-3.815,1.8117
1491980105189,p1,8.9829,0.9819100000000001,4.4809,0.22199000000000002,5.8608,8.0933,0.8818,-5.1129,9.4344,-9.1481,8.1586,-1.4265,-1.4427,-5.9161,1.8455
1491980105229,p1,8.8645,1.0064,4.1519,-0.58678,6.0676,7.9629,0.62184,-4.0452,9.2163,-9.5882,9.3504,-1.6917,-2.4624,-6.2008,1.3045
1491980105269,p1,8.7007,1.1697,4.3904,-0.37289,6.0719,7.5851,0.50783,-4.2288,8.9977,-9.5226,8.4263,-1.2392,-3.2733,-6.6783,0.094195
1491980105309,p1,8.7771,1.6134,4.4387,-0.21179,5.9347,7.3765,0.55398,-4.1123,8.9279,-9.3222,7.3832,-0.91143,-4.8344,-8.1331,-0.50388
1491980105349,p1,8.8884,1.7146,4.843,-0.9566,6.4552,7.5468,0.47048,-3.7965,9.0483,-8.9741,8.1256,-0.5526,-6.6268,-9.109,-1.0149
1491980105389,p1,8.9825,1.2387,5.1092,-0.77212,6.0789,8.1417,0.60555,-4.4426,8.9738,-8.2632,8.0666,-0.10307999999999999,-8.0068,-9.7274,-1.7719999999999998
1491980105429,p1,8.6971,0.84029,5.2761,0.5989,5.5967,8.5319,0.60229,-3.918,8.8668,-7.3494,7.7686,0.27575,-7.4459,-9.8467,-2.5847
1491980105469,p1,8.6275,0.30734,5.3094,1.2206,5.0475,8.7786,0.43157,-3.7907,8.7789,-6.285,7.1866,0.5828899999999999,-6.7574,-9.9976,-3.074
1491980105509,p1,8.3946,-0.04678,5.4098,1.0075,4.2569,8.8199,0.54396,-3.9271,8.712,-4.4992,5.8715,1.1004,-7.4763,-9.9727,-2.847
1491980105549,p1,8.1684,-0.71113,5.2694,1.3821,4.2084,8.8122,0.54392,-3.642,8.1961,-2.5501,4.5442,1.0959999999999999,-8.1941,-9.5308,-2.2155
1491980105589,p1,8.0175,-1.2277,5.071000000000001,1.6386,3.9335,8.4966,0.32295999999999997,-4.2509,8.5065,-1.036,3.5599,1.1725,-8.8976,-9.3342,-1.9429
1491980105629,p1,8.062000000000001,-1.5226,4.6292,1.7730000000000001,3.7260000000000004,8.3021,0.38266999999999995,-5.0675,8.7368,-0.34683,3.1728,1.1267,-9.0614,-8.9916,-1.4442
1491980105669,p1,8.1065,-1.8321,4.1128,1.7063,3.6223,8.6779,-0.039469,-4.4744,8.2262,-0.49353,4.2359,1.4528,-8.5439,-8.9364,-0.82273
1491980105709,p1,8.4646,-1.7755,4.0711,2.0064,3.9714,8.6789,-0.6515,-4.4868,8.7257,0.08043099999999999,4.5524,1.6440000000000001,-8.5219,-8.9797,-1.2857
1491980105749,p1,8.5986,-1.7032,4.2516,2.0656,4.0384,8.8594,-0.70135,-5.405,9.0465,-0.53614,5.107,1.1358,-8.7386,-8.808,-0.9452
1491980105789,p1,8.9941,-1.6761,4.0907,2.1974,4.1693,8.8559,-0.7411399999999999,-5.0727,9.3066,-2.026,6.8445,0.3387,-8.5736,-8.7566,-0.9124
1491980105829,p1,9.1348,-1.8994,4.0679,2.0517,3.8489999999999998,8.9119,-0.80462,-5.0068,9.3143,-4.0169,7.4827,0.072911,-7.9202,-7.774,-0.7941199999999999
1491980105869,p1,8.82,-2.0615,4.4748,1.8537,4.3705,9.3554,-0.73595,-5.111000000000001,9.0237,-5.1708,6.4012,-0.6843899999999999,-7.824,-8.2662,-1.1674
1491980105909,p1,8.5231,-1.719,4.6538,1.5106,4.3349,9.217,-0.72207,-4.5179,8.686,-6.367999999999999,6.4744,-1.3838,-8.1471,-8.727,-1.4131
1491980105949,p1,8.3902,-1.3335,4.8493,0.62831,4.8608,9.2772,-0.41451000000000005,-4.6109,8.2522,-7.7084,7.1736,-1.2614,-7.7737,-9.3558,-1.528
1491980105989,p1,8.2849,-1.1944,5.4761,0.11474000000000001,5.1637,8.3446,-0.34134000000000003,-4.7330000000000005,8.4168,-8.5556,7.8074,-1.1891,-7.1148,-9.6886,-1.2489
1491980106029,p1,8.1675,-1.0509,5.0285,-0.5566800000000001,5.6293,7.8444,-0.28153,-4.1654,8.5545,-9.2261,9.026,-0.8887700000000001,-6.2455,-9.6869,-0.77098
1491980106069,p1,8.1845,-0.6725,4.8371,-0.6957300000000001,5.452999999999999,7.2158,-0.16184,-4.4579,8.8059,-8.6157,9.5821,-0.56199,-4.8338,-8.0526,-0.040467
1491980106109,p1,8.3944,-0.28247,5.065,-0.20997,5.0988,7.2609,-0.20565999999999998,-4.6696,9.1855,-8.4082,10.032,-0.25068,-3.1223,-6.0222,0.26287
1491980106149,p1,8.5513,-0.077199,5.2914,-0.027194,4.9155,7.5552,-0.048831,-5.6605,10.146,-8.9909,10.134,-0.074929,-1.4415,-4.5899,0.7135
1491980106189,p1,7.9772,0.022512,5.5936,-0.38444,5.1014,7.7094,0.16007000000000002,-4.4882,8.5668,-9.1034,10.045,-0.46725,-0.10690999999999999,-3.9319,0.8872399999999999
1491980106229,p1,7.9662,0.38929,4.6633,-0.23109000000000002,5.9095,8.0567,0.8452299999999999,-3.1408,8.1577,-8.7775,7.8992,-0.015688,0.50744,-3.9653,1.0768
1491980106269,p1,7.9275,0.4094,5.2749,0.14695,6.5393,8.1543,0.95237,-3.1805,8.3214,-8.9656,7.9232,-0.56722,0.3711,-4.7558,0.87815
1491980106309,p1,8.8018,0.69304,4.8357,0.6182300000000001,7.3767,8.4575,1.0427,-3.3512,8.47,-9.8452,8.7992,-1.036,-0.5049100000000001,-4.5879,1.0132
1491980106349,p1,9.3863,1.2524,4.5752,-0.1356,7.3912,8.4724,1.4158,-3.5671,8.6187,-9.6403,8.0362,-1.3312,-2.5833,-6.5197,0.80106
1491980106389,p1,9.0286,1.976,5.8977,-3.8795,6.7185,6.3466,1.2209999999999999,-3.6827,8.6471,-9.1369,7.5574,-1.1405,-2.5676,-6.0261,0.6158899999999999
1491980106429,p1,9.0572,1.0325,4.6608,-1.6653,5.6208,9.1111,0.45742,-3.2567,8.814,-9.3216,7.2559,-0.9638,-2.7257,-6.0074,-0.25334
1491980106469,p1,8.9696,0.56558,3.0158,0.71216,4.7229,8.7181,0.36762,-3.682,9.2552,-9.3315,7.8249,-0.7095100000000001,-3.965,-8.0488,-0.14531
1491980106509,p1,8.8699,1.4122,2.6923,0.19057000000000002,4.7409,8.0394,0.47598999999999997,-4.4673,9.4881,-9.3407,8.2144,-0.59758,-5.9082,-9.5236,-0.89931
1491980106549,p1,8.9211,0.5009600000000001,4.4624,-0.80089,4.754,7.3748,0.43873,-3.9568,9.2855,-9.0289,8.6499,-0.43422,-7.4269,-8.4939,-0.68313
1491980106589,p1,8.5169,0.60433,5.3627,-1.7555,4.8606,7.4253,0.43695,-4.2673,9.1589,-8.3224,8.0728,0.15083,-6.7841,-8.6719,-1.8980000000000001
1491980106629,p1,8.1453,0.41772,4.6052,-0.94175,6.3014,8.7298,0.11989000000000001,-4.3054,9.5606,-6.51,7.3656,0.60818,-7.8195,-9.8184,-1.6347
1491980106669,p1,8.3093,-0.5663,5.8235,0.22863000000000003,4.7071,8.9848,0.42046999999999995,-4.3342,8.6317,-4.5,5.9028,0.7852100000000001,-7.79,-10.095,-1.5751
1491980106709,p1,8.3459,-0.8397399999999999,5.5833,1.0618,3.6461,9.7531,0.5885,-4.3207,8.722000000000001,-2.6194,4.7407,0.6742,-8.2395,-10.280999999999999,-1.2919
1491980106749,p1,7.4934,-1.5511,5.4827,1.1605,3.9331,12.022,-0.08818,-4.7349,8.7189,-1.9989,4.512,0.35679,-8.9568,-9.3144,-1.1296
1491980106789,p1,7.3711,-2.6655,4.6688,1.1628,-0.19757,12.869000000000002,0.8407100000000001,-3.53,8.5262,-1.5483,4.0711,0.39633,-9.1811,-8.9766,-1.2893
1491980106829,p1,7.7582,-2.6913,4.7909,0.9561799999999999,1.1984,8.5747,0.4194,-3.5273,8.246,-0.90676,4.4466,0.889,-8.4161,-8.4125,-1.2674
1491980106869,p1,8.085,-2.5045,5.5854,1.5545,2.6844,6.1428,0.71496,-4.2268,8.8201,-1.0581,5.1331,1.5755,-7.8259,-9.1161,-1.6553
1491980106909,p1,8.312000000000001,-2.0154,5.083,1.6369,2.2228,4.3719,-0.022535,-4.7965,9.0071,-0.45743,4.6543,1.8582,-8.0069,-9.6968,-1.9961
1491980106949,p1,8.7602,-2.0319,4.6237,3.5199,-0.02516,4.9030000000000005,-0.30609000000000003,-5.6716,8.9862,-1.2524,5.3107,1.9691,-8.1611,-8.1593,-1.3969
1491980106989,p1,8.6062,-3.0609,4.7352,4.7780000000000005,2.4656,9.1313,-0.36344,-4.9478,9.0437,-1.9144,5.6731,0.7623800000000001,-8.2157,-9.3387,-1.5803
1491980107029,p1,8.5303,-3.5699,4.3509,1.7895,5.6645,9.4921,0.21481999999999998,-5.5097,9.2896,-3.8132,7.0489,-0.027566000000000004,-7.5921,-8.3865,-1.2609
1491980107069,p1,7.8016,-3.1717,4.4225,-3.7963,2.888,13.65,0.07913300000000001,-4.4255,9.0388,-6.1577,8.0619,-0.57097,-7.532,-8.2671,-1.2969
1491980107109,p1,7.2667,-2.1279,5.6861,-0.12788,3.4339,9.5577,-0.029983,-3.3957,9.1611,-7.5631,6.9749,-0.23038000000000003,-7.2699,-8.4332,-1.1584
1491980107149,p1,8.9347,-0.71938,5.7974,1.5934,3.5326,9.1725,0.90002,-4.1719,8.8513,-8.0099,6.7774,-0.066572,-6.8059,-8.6144,-1.2258
1491980107189,p1,8.6097,-1.0035,7.1062,0.51947,3.0229,8.3301,0.60869,-4.2315,7.7403,-7.7066,7.1258,-0.58607,-6.3818,-10.417,-1.0143
1491980107229,p1,7.9858,-1.4657,5.3825,0.34926999999999997,3.7501,7.8754,1.137,-2.8171,8.2372,-8.6457,9.4931,-0.8326,-6.2776,-10.949000000000002,-0.8645700000000001
1491980107269,p1,7.3454,-2.2394,3.7611,0.34001,3.718,7.987,1.1536,-4.2656,8.9056,-8.9033,10.331,-0.50856,-5.3593,-8.5944,-0.31976
1491980107309,p1,7.6732,-1.8304,4.5646,0.40968000000000004,4.9633,9.1451,1.1238,-4.1885,9.2853,-8.7706,10.587,-0.68624,-4.0511,-6.0629,0.32178
1491980107349,p1,8.2789,-1.1333,5.0288,0.040537000000000004,4.4923,8.3047,1.1437,-4.5242,9.5383,-8.9168,9.7782,-1.1085,-2.0989,-3.5786,0.7872899999999999
1491980107389,p1,8.5734,-0.47494,4.6697,0.29675999999999997,5.7031,9.5755,1.3840000000000001,-3.784,9.1355,-9.1053,8.5859,-1.3359999999999999,-0.4186,-2.4831,1.4163
1491980107429,p1,8.7555,0.55838,5.2598,-0.58273,5.4681,8.5775,1.6389,-3.0854,8.8142,-9.5661,8.2232,-1.1273,-0.19521,-3.6595,2.1416
1491980107469,p1,9.6674,1.1586,5.2482,-0.93355,5.1593,8.7781,2.1315,-3.1529,8.5295,-9.8052,7.0425,-0.59813,-0.3928,-5.3619,2.1785
1491980107509,p1,9.0651,1.2684,4.9161,-1.2435,5.9876,8.9646,1.6628,-2.8307,8.8737,-9.4585,7.8245,-0.73457,-0.746,-5.7167,1.5739
1491980107549,p1,8.4469,1.0313,4.3279,-1.1419,5.7541,9.1149,1.7416,-3.4581,9.1817,-8.7009,8.645,-0.73525,-1.3453,-5.21,0.59392
1491980107589,p1,8.0894,0.76243,3.7266,-0.36475,5.19,8.422,1.6435,-2.8545,8.6782,-8.9733,7.9756,-0.55242,-2.164,-6.5058,0.53177
1491980107629,p1,8.3082,-0.10001,4.0659,0.44061000000000006,4.7404,8.1381,1.3272,-3.2931,9.0796,-9.3814,7.2409,-1.0175,-2.9744,-7.007999999999999,-0.036116
1491980107669,p1,8.6486,0.13596,5.5173,0.68153,4.8943,7.8924,1.1673,-3.8387,9.0793,-9.2434,8.1104,-0.75307,-4.4448,-7.6842,-1.2282
1491980107709,p1,8.7913,0.36463,5.4751,-0.82596,3.7955,6.5561,0.9055,-3.4082,9.42,-9.626,8.632,-0.29614,-6.529,-8.675,-1.3558
1491980107749,p1,8.641,0.23143000000000002,5.7417,-2.105,4.5994,9.2592,0.67938,-3.7521,9.5497,-9.4023,8.8861,0.12825,-7.765,-8.3832,-1.9809999999999999
1491980107789,p1,8.0985,0.3705,5.3953,-1.4917,6.6762,10.434000000000001,0.71377,-3.8419,9.405,-8.6031,7.7317,0.7458,-7.7146,-9.4883,-2.1848
1491980107829,p1,8.1422,-0.21245999999999998,4.7353,-0.3228,4.063,8.3491,0.99585,-3.2888,8.9694,-6.2772,5.9169,1.0946,-7.5955,-10.366,-1.3485
1491980107869,p1,7.8863,-0.72178,4.7898,0.7289100000000001,5.1649,9.5514,1.2652,-3.7992,8.53,-3.5057,4.5617,1.3919,-8.0368,-10.043,-1.2729
1491980107909,p1,7.6718,-1.9356,4.9444,0.46858,3.0868,9.1272,1.1214,-3.6644,8.2321,-2.4948,4.0783,1.3677,-8.4332,-9.6672,-1.3234
1491980107949,p1,8.0373,-3.2296,5.461,1.4474,3.966,7.82,0.8900399999999999,-3.9433,8.6613,-1.8076,3.8878,0.9465399999999999,-8.8532,-9.4451,-2.3384
1491980107989,p1,7.9577,-2.7986,5.2841,1.6592,4.1269,7.6397,0.50755,-3.9924,8.6857,-1.0421,4.3436,0.27865,-9.4816,-9.2125,-1.7956
