time,entity,current1,current2,current3,pressure1,pressure2,pressure3,rate1,rate2,rate3,temperature1,temperature2,temperature3,torque1,torque2,torque3
1488015973440,machine1,7.5551,-1.6285,,-0.50655,4.59,8.3339,low,low,8.3187,-3.5643,3.8360000000000003,1.6451,-11.264000000000001,-10.494000000000002,-1.248
1488016042560,machine1,7.7593,-2.2625,5.2824,-0.09928200000000001,4.062,8.2173,low,low,8.4261,-2.4419999999999997,1.8919,1.2796,-9.4125,-14.064,-1.8763
1488016111680,machine1,,-2.2211,5.0625,-0.021871,4.7252,8.4468,low,low,9.0251,-0.16229000000000002,0.042212,0.9822799999999999,-8.8709,-12.692,-1.8784
1488016180800,machine1,,-1.2388,4.3066,-0.51562,4.002,8.11,low,low,9.0605,1.3752,0.25106,0.9229,-9.4671,-10.445,-2.7341
1488016249920,machine1,,,,-0.8292700000000001,4.6041,8.434,low,low,9.1618,1.2958,0.089876,1.7318,-8.3971,-10.550999999999998,-3.822
1488016319040,machine1,8.1538,-1.2690000000000001,,-0.8137800000000001,4.7143,8.7165,low,low,9.1447,-0.80091,2.2144,1.0421,-8.9257,-8.9825,-3.0647
1488016388160,machine1,8.6871,-1.8962,,-1.2035,4.6136,8.495,low,low,9.1604,-3.4834,4.699,-0.19995,-9.5096,-9.1841,-2.2981
1488016457280,machine1,9.2375,-1.9906,,-1.2795,5.2371,8.9008,low,low,9.0883,-7.4711,7.1824,-0.6129100000000001,-9.1651,-9.6063,-1.6659
1488016526400,machine1,,-1.265,,-1.5072,4.8264,8.601,low,low,9.4678,-9.5409,7.0492,-1.2246,-8.3875,-10.409,-1.6773
1488016595520,machine1,8.8202,-0.25435,4.8559,-1.649,5.1966,8.264,low,low,9.1522,-9.9548,8.924,-1.5651,-7.2318,-9.5807,-0.8861100000000001
1488016664640,machine1,,0.1696,4.9983,-1.8063,5.1057,8.0269,low,low,8.8575,-10.527000000000001,10.193,-0.75261,-6.4505,-8.4501,-0.51873
1488016733760,machine1,,0.63955,4.2475,-1.9184,5.1758,7.5891,low,low,8.6151,-11.890999999999998,11.102,-0.5259,-4.768,-5.7242,-0.4456
1488016802880,machine1,,,4.7426,-2.2243,5.4126,7.7584,low,low,8.171,-10.671,11.895999999999999,-0.8173699999999999,-2.9645,-2.7021,0.2355
1488016872000,machine1,,,4.8635,-2.6078,5.5741,7.4555,low,low,8.4476,-10.298,11.966,-1.1251,-0.73458,-0.14633,1.2513
1488016941120,machine1,8.4628,1.1215,4.2354,-2.7784,5.4694,7.5463,low,low,8.8515,-9.7818,10.474,-0.79797,1.3945,0.43849,2.0658
1488017010240,machine1,,1.5991,3.3359,-2.5533,5.6603,7.67,low,low,9.0957,-9.6238,10.123,-1.072,0.9657399999999999,-0.74062,2.3019
1488017079360,machine1,8.7512,,3.3917,-2.1672,5.9093,8.3103,low,low,8.7234,-9.5499,8.8709,-1.0317,-0.25955,-2.8986,1.5357
1488017148480,machine1,9.2696,,3.9,-2.322,6.026,8.2369,low,low,8.7416,-10.35,8.758,-1.7079,-2.8764,-4.004,0.72654
1488017217600,machine1,,,5.2613,-3.1312,5.4192,7.4272,low,low,8.8141,-10.407,8.2173,-1.5884,-5.7592,-7.1386,-0.52593
1488017286720,machine1,9.0597,1.6106,4.8325,-3.1177,5.4423,7.1528,low,low,9.1191,-9.9216,8.5541,-0.96375,-9.0286,-8.6286,-1.5863
1488017355840,machine1,8.4113,1.4833,,-2.8889,4.3675,7.3097,low,low,9.9672,-9.6202,8.6026,0.28024,-9.5235,-8.9851,-1.5059
1488017424960,machine1,8.7433,0.78398,4.7054,-2.5425,4.762,7.9358,low,low,9.2201,-7.9281,8.0672,0.8025100000000001,-6.8314,-11.762,-1.3259999999999998
1488017494080,machine1,,-0.10962999999999999,5.529,-1.0892,6.3572,8.8973,low,low,8.4504,-5.2128,5.9029,0.7994,-7.939,-10.964,-1.7236
1488017563200,machine1,8.7358,-0.72824,4.9715,-0.63458,5.1346,8.5203,low,low,8.2506,-2.9603,3.7659,1.0271,-10.142000000000001,-11.484000000000002,-1.7921
1488017632320,machine1,8.2414,-1.4638,4.6646,-0.42546999999999996,5.1146,8.1545,low,low,8.7907,-1.6793,1.5888,0.9651200000000001,-9.0057,-12.722000000000001,-1.8061
1488017701440,machine1,,,4.3469,-0.46543,4.9755,7.8547,low,low,8.9705,-0.19684000000000001,0.84546,0.77063,-9.2417,-10.825,-1.2671
1488017770560,machine1,,,3.4683,-0.64465,4.3594,7.9091,low,low,8.6779,1.0686,0.48081,1.2916,-9.2044,-10.231,-2.5199
1488017839680,machine1,8.096,-1.4126,,-0.047879000000000005,5.104,8.3196,low,low,8.7926,0.26405,1.4383,1.1394,-8.8512,-9.4623,-2.6762
1488017908800,machine1,8.6007,-1.9274,3.1349,-0.14124,5.1238,8.2438,low,low,9.1377,-1.538,2.9785,0.56879,-9.2026,-9.4182,-1.9947
1488017977920,machine1,9.5808,,4.1328,-0.33674,5.4182,8.5234,low,low,9.1147,-3.673,5.3126,-0.054371,-9.1336,-8.7328,-1.5584
1488018047040,machine1,,-2.1464,,-0.98954,5.403,8.6894,low,low,9.3597,-6.0989,6.3685,-0.17929,-9.5531,-9.0014,-1.0881
1488018116160,machine1,9.4064,-1.2927,,-1.1835,5.5463,8.6257,low,low,9.1478,-8.3768,7.4274,-0.8864700000000001,-8.2811,-9.769,-1.1733
1488018185280,machine1,,-0.59329,3.9898,-1.1984,5.4379,8.4988,low,low,9.1251,-9.4903,9.1462,-0.46053999999999995,-7.135,-9.9097,-0.9152399999999999
1488018254400,machine1,9.2039,-0.39137,3.142,-1.5885,5.3086,8.1798,low,low,9.0773,-9.6404,9.3549,-0.28371,-6.4743,-9.3471,-0.31985
1488018323520,machine1,8.4582,0.60674,5.1422,-2.2236,5.1484,7.7475,low,low,8.8185,-10.607000000000001,9.9517,-0.44633999999999996,-5.04,-7.21,-0.30479
1488018392640,machine1,,0.91812,,-2.3061,5.7569,7.7498,low,low,8.5814,-10.6,11.302999999999999,-0.6352300000000001,-3.3269,-4.2382,-0.07359700000000001
1488018461760,machine1,8.5893,,4.8351,-2.1562,5.5822,7.7791,low,low,8.7074,-10.842,11.82,-0.94079,-1.5848,-1.8571,0.29097
1488018530880,machine1,5.8113,0.8290799999999999,3.1373,6.428999999999999,4.5258,4.5446,med,low,4.973,-9.9159,-0.5444899999999999,-0.75017,-7.8324,4.1397,-0.9520000000000001
1488018600000,machine1,6.5238,0.17159000000000002,,6.1213,4.8585,4.9379,med,low,5.3749,-9.6389,0.42722,-1.5259,-6.3111,4.5658,-0.9326200000000001
1488018669120,machine1,8.1011,-0.48506000000000005,,5.4032,5.5502,5.7872,med,low,4.6137,-9.3921,-0.81174,-0.90441,-5.1071,7.7561,-0.63477
1488018738240,machine1,8.3962,-1.0290000000000001,3.1747,5.4497,5.3393,6.2604,med,veryLow,4.2898,-10.689,2.2362,0.67169,-5.4705,3.5926,2.8363
1488018807360,machine1,8.7375,,3.804,4.9232,5.3898,6.8503,med,veryLow,4.2613,-10.51,4.9753,0.38723,-14.615,-19.018,4.3613
1488018876480,machine1,10.524000000000001,-1.3609,,4.6755,5.4985,7.4301,med,veryLow,5.1661,-10.023,2.4804,-1.5208,-12.725,-7.9514,2.8169999999999997
1488018945600,machine1,12.390999999999998,-0.4869,4.1037,4.6036,5.672000000000001,6.6723,low,veryLow,5.8737,-12.034,3.0626,-0.9616899999999999,-6.202000000000001,-1.2574,-1.9698
1488019014720,machine1,12.981,0.91938,3.2221,4.9,7.4269,6.7307,low,veryLow,8.5778,-12.474,6.0726,-0.2836,-18.293,0.6290600000000001,8.7518
1488019083840,machine1,11.317,1.4118,1.9742,5.0388,6.1315,6.8909,med,veryLow,8.9976,-11.245999999999999,6.0762,7.2282,-7.8766,-0.84091,0.78176
1488019152960,machine1,9.9087,1.4828,,4.7435,5.9368,5.085,low,low,6.6138,-10.524000000000001,-4.5479,-1.5908,-12.412,12.613,-4.114
1488019222080,machine1,,2.2426,1.8085,5.2679,6.8805,5.9285,med,veryLow,5.9453,-15.809000000000001,-2.5278,-1.9092,-10.319,1.081,-3.0116
1488019291200,machine1,,0.59222,2.5391,5.9074,5.8793,5.4127,med,veryLow,4.1862,-14.397,-0.6221300000000001,-0.78009,-11.472000000000001,-0.65709,0.011879
1488019360320,machine1,9.3247,-0.26444,,5.8465,5.3473,5.1231,med,low,3.2668,-12.470999999999998,-5.614,0.44937,-9.1984,-0.77603,-3.1994
1488019429440,machine1,8.0795,,,6.0898,5.5521,4.8971,med,low,4.2272,-8.7463,-5.4468,-0.13617,-8.6804,-0.33208000000000004,-2.6815
1488019498560,machine1,6.3005,0.056047,,5.7096,4.4646,5.1717,med,low,4.6817,-6.9707,-3.9668,-0.88984,-8.7171,-0.87623,-0.81613
1488019567680,machine1,6.2423,0.5294800000000001,,6.0578,4.8728,4.9813,med,low,5.5776,-5.9865,-3.425,-0.39802,-9.5271,-1.6349,-0.6675300000000001
1488019636800,machine1,7.1384,1.018,,5.3833,4.2894,4.8287,med,low,6.1899,-5.327000000000001,-3.9762,-0.66175,-8.9368,-2.2185,-1.1671
1488019705920,machine1,8.4951,1.1035,3.234,5.321000000000001,5.9657,5.0984,med,low,5.9821,-6.2971,-3.9073,-0.13366,-10.413,-2.0285,-2.2672
1488019775040,machine1,9.2975,0.5048199999999999,,5.0968,7.0616,6.0887,med,low,6.2777,-7.0811,1.9835,3.5503,-9.6314,-0.6593600000000001,-1.8021
1488019844160,machine1,10.698,0.62468,3.6952,6.0521,6.3583,7.0731,med,veryLow,6.4555,-13.894,8.8617,2.1155,-11.401,-2.71,-0.44811000000000006
1488019913280,machine1,11.505999999999998,1.2416,3.407,5.2742,6.7169,6.1563,med,veryLow,7.0205,-9.1158,10.189,1.2273,-10.429,-3.1672,-1.2845
1488019982400,machine1,12.368,1.4072,4.7425,5.4137,5.9744,6.2825,med,veryLow,6.608,-9.6926,1.8841,-2.0837,-10.929,-2.0141,-1.4093
1488020051520,machine1,10.638,0.49218,3.6044,5.348,5.6793,6.152,med,veryLow,6.376,-10.422,12.587,3.9217,-11.254000000000001,-4.7976,0.4003
1488020120640,machine1,10.154,-1.6915,2.3108,3.5091,6.2592,7.5868,low,veryLow,6.9095,-9.2643,-10.876,-0.5908,-9.8828,-5.9646,3.3335
1488020189760,machine1,9.107000000000001,-2.2775,2.7541,5.2452,4.1069,6.9315,med,veryLow,6.011,-10.505999999999998,-6.0034,-3.2243,-9.4588,0.10536,-2.8429
1488020258880,machine1,8.1223,-2.2125,3.2843,5.5608,5.1092,5.7254,low,veryLow,5.0951,-10.800999999999998,-1.7733,-1.8469,-16.143,2.3585,-1.6948
1488020328000,machine1,11.107000000000001,-1.3622,3.2527,3.8685,5.9837,5.4347,med,veryLow,5.7464,-12.654000000000002,0.4852,-0.31115,-14.527000000000001,0.44925,-0.4177
1488020397120,machine1,10.317,-0.10925,2.7401,5.5027,5.5433,6.1888,med,veryLow,5.9733,-9.1981,-0.084078,-2.5818,-12.709000000000001,2.9607,0.96435
1488020466240,machine1,8.6366,0.8520200000000001,,6.33,5.2170000000000005,5.9833,med,veryLow,5.1985,-9.6637,-1.0383,-2.5901,-10.52,4.0274,0.5858899999999999
1488020535360,machine1,6.5103,0.54166,3.2153,6.532,4.0628,5.5103,med,low,4.7931,-9.6287,-0.89115,-0.068829,-9.2334,3.065,0.65732
1488020604480,machine1,5.7453,-0.35728000000000004,,5.7861,4.5177,4.7253,med,low,4.7564,-9.3993,0.65737,-0.7411,-6.9996,4.0554,0.67532
1488020673600,machine1,6.5342,-0.54171,3.6263,6.8794,4.0823,5.4955,med,low,4.6038,-10.082,-0.33454,-0.9037700000000001,-5.7865,5.4568,-2.2435
1488020742720,machine1,7.4835,-0.89504,4.8696,5.9064,4.0278,5.7493,med,veryLow,4.8275,-9.8181,0.52289,-1.2595,-6.7909,5.141,-2.4406
1488020811840,machine1,7.6918,,4.4215,4.9734,4.7843,6.7385,med,veryLow,5.1826,-10.26,2.349,-0.79023,-5.5326,-4.6183,-0.8471200000000001
1488020880960,machine1,9.1384,-1.3487,3.8496,4.6711,5.5959,6.371,med,veryLow,5.3804,-8.947000000000001,2.6842,-0.80924,-15.98,-10.989,4.2628
1488020950080,machine1,11.731,,,4.8702,5.2004,6.9269,low,veryLow,6.0687,-12.325,0.64964,0.1304,-9.683,-6.2571,1.2595
1488021019200,machine1,14.11,-1.3573,3.4098,5.0834,5.865,6.8535,low,veryLow,6.9262,-11.901,3.2512,-1.1093,-7.3533,-0.47891000000000006,-0.91154
1488021088320,machine1,12.164000000000001,1.2544,2.5914,4.7893,6.6853,6.678,med,veryLow,7.4685,-13.777000000000001,8.2118,-0.19207,-18.053,-5.1808,12.273
1488021157440,machine1,10.323,2.1335,1.3298,5.2531,6.5145,6.8964,low,veryLow,6.6743,-10.835,3.9231,6.0235,-9.329,1.5841,-2.9562
1488021226560,machine1,10.125,1.4155,,5.318,5.7476,6.0598,med,low,5.8838,-12.011,-3.1126,-1.9298,-9.7313,11.714,-2.8012
1488021295680,machine1,9.5873,1.1456,1.6162,4.9447,5.8919,5.8224,med,veryLow,6.0266,-13.749,-1.9080000000000001,-1.1183,-9.6293,1.9189,-4.29
1488021364800,machine1,8.7418,-0.29186999999999996,3.4059,6.0398,5.528,5.8420000000000005,med,veryLow,5.2745,-14.008,-0.8446899999999999,-0.98959,-14.65,-3.2357,2.5881
1488021433920,machine1,9.1341,,0.6008,6.1539,5.5171,5.5972,med,veryLow,6.1781,-12.445,-6.7045,-0.57672,-8.2619,-1.4054,-1.7585
1488021503040,machine1,7.611000000000001,-0.33846,2.5018,6.5082,4.5997,4.8079,med,low,5.5991,-9.1322,-5.0977,-1.5097,-9.274,-1.1641,-3.2017
1488021572160,machine1,6.8256,0.5796,2.3526,6.11,4.4955,4.3068,med,low,5.2014,-7.8302,-3.9394,-1.0947,-9.1798,0.006534000000000001,-0.58254
1488021641280,machine1,6.2415,0.8959299999999999,4.0885,5.9473,3.9642,4.8793,med,low,5.6438,-5.9495,-5.0128,-0.8606799999999999,-9.093,-1.5758,-1.0485
1488021710400,machine1,7.1828,,3.7171,5.3518,3.7398,5.1638,med,veryLow,5.7394,-5.347,-5.9256,-0.77257,-9.2472,0.29273000000000005,-1.1655
1488021779520,machine1,8.9873,1.056,3.0136,4.7143,5.4037,6.0156,med,veryLow,5.9557,-5.8266,-3.7554,3.4617,-9.6916,-0.92114,-1.6245
1488021848640,machine1,11.013,,,5.8472,6.9242,6.3989,low,veryLow,6.2183,-8.2456,4.9318,3.9738,-12.052,-1.6597,-0.8745799999999999
1488021917760,machine1,,0.8433299999999999,3.2541,5.7982,6.7166,6.2178,low,veryLow,6.7438,-14.029000000000002,13.839,-2.9641,-9.8945,-5.6102,-1.8946
1488021986880,machine1,11.135,1.8581,,4.5045,7.2476,6.2317,low,veryLow,6.7366,-7.6449,6.8124,3.1436,-10.423,-4.0507,-0.71905
1488022056000,machine1,11.91,1.3143,2.9330000000000003,3.6451,7.3684,6.8394,low,veryLow,6.9325,-19.375999999999998,1.3322,7.8053,-11.9,-5.2556,-0.20942
1488022125120,machine1,11.904000000000002,-0.7105899999999999,1.7262,3.252,5.8492,6.6575,low,veryLow,5.8747,-7.1857,4.0516,-1.5406,-10.198,-8.3164,-0.8612
1488022194240,machine1,10.929,-2.3749,1.2006,4.4833,6.1622,7.5535,low,veryLow,6.2994,-9.0306,-14.54,-4.6708,-9.9586,-0.8623,1.135
1488022263360,machine1,9.5984,,1.8438,5.8181,5.5164,6.7179,low,veryLow,5.9369,-12.002,-2.374,-2.7932,-14.876,3.3727,-2.9032
1488022332480,machine1,9.5552,-2.2354,2.4221,5.1803,5.6712,5.835,low,veryLow,5.8571,-10.652999999999999,-0.86269,-0.67462,-15.079,1.1267,0.9716600000000001
1488022401600,machine1,10.132,0.16727,,4.8971,6.2388,5.7775,med,veryLow,5.7371,-9.9859,1.4498,-0.70873,-12.897,2.0641,1.2874
1488022470720,machine1,8.6662,,2.2840000000000003,5.8016,4.9292,5.8451,med,veryLow,4.8364,-9.9949,-0.44799999999999995,-2.3873,-11.134,3.4739999999999998,1.5899
1488022539840,machine1,6.9786,0.33005999999999996,3.322,5.6301,4.2625,5.3502,med,veryLow,4.4996,-9.4019,-0.86703,-2.0449,-9.652999999999999,2.9622,0.70224
1488022608960,machine1,5.8223,-0.1039,3.012,6.2598,4.7204,5.8764,med,veryLow,4.8339,-9.3915,-0.67897,-0.37188000000000004,-7.9882,4.3302,0.31575
1488022678080,machine1,6.7221,-0.62892,,5.645,4.4118,5.5359,med,low,4.6506,-9.1117,0.8879,-1.8009,-5.9829,4.5242,-2.3091
1488022747200,machine1,8.562000000000001,,,5.4896,4.7678,6.1149,med,veryLow,4.6586,-10.889000000000001,-0.098447,-0.7402,-5.9476,7.0673,-1.1812
1488022816320,machine1,8.876,,,4.9373,4.9988,6.4868,med,veryLow,5.3976,-10.192,0.89355,-0.58473,-5.5684,1.7222,-2.5935
1488022885440,machine1,9.2168,,3.0622,4.6431,4.8666,6.2438,med,veryLow,4.9768,-10.468,3.7341,-0.46581999999999996,-12.304,-10.09,9.3321
1488022954560,machine1,10.152999999999999,,3.9493,4.8635,5.8377,6.9519,med,veryLow,5.7978,-9.8715,4.0135,-0.34912,-12.798,-12.765,-2.5904
1488023023680,machine1,11.243,-0.59558,3.9451,4.3493,4.9368,6.2812,med,veryLow,5.5184,-11.626,1.2304,-0.006236,-7.5213,-4.0591,2.1087
1488023092800,machine1,12.728,0.8936799999999999,2.7425,3.8652,7.4938,6.9339,low,veryLow,6.3305,-12.86,5.4875,-0.6058100000000001,-15.544,0.43238999999999994,1.4923
1488023161920,machine1,11.872,,0.44141,6.2928,6.9707,7.7435,med,veryLow,6.114,-10.294,8.8026,5.3313,-14.475999999999999,-7.457000000000001,4.7608
1488023231040,machine1,11.007,,0.37522,4.2434,6.0619,6.2589999999999995,med,low,5.942,-11.436,-1.5232,-1.2898,-4.1239,23.7,-11.623
1488023300160,machine1,10.409,1.4443,1.2066,4.671,6.0723,6.0916,med,veryLow,5.9378,-15.502,-4.0852,-2.2014,-13.015999999999998,0.34686,-3.0666
1488023369280,machine1,,0.8101,2.1284,5.1892,6.6239,6.316,med,veryLow,5.6364,-15.73,-0.10017999999999999,-1.3326,-13.231,-4.5353,0.63653
1488023438400,machine1,10.519,-0.3884,,6.3709,5.7304,5.5804,med,veryLow,5.3606,-13.280999999999999,-5.121,0.14749,-8.9175,1.501,-3.2259
1488023507520,machine1,8.773,,1.9781,5.4926,5.3876,4.8055,med,veryLow,4.9136,-10.300999999999998,-6.7045,-0.32359,-9.4181,-1.9986,-3.6098
1488023576640,machine1,6.7616,-0.4345,,6.2869,4.5474,4.5684,med,veryLow,5.1002,-7.9383,-4.4819,-0.58612,-9.2177,-0.90866,0.58712
1488023645760,machine1,5.9737,0.082592,,5.6832,3.8718,4.9261,med,veryLow,5.5239,-6.2052,-4.3717,-0.17632,-9.3167,-1.5936,0.06818099999999999
1488023714880,machine1,7.126,1.2501,,6.1846,4.5565,4.7039,med,low,5.1831,-5.3049,-4.9995,0.16505,-9.613999999999999,0.57909,-1.3951
1488023784000,machine1,8.3497,,2.5194,5.7874,5.1518,4.9326,med,veryLow,5.4863,-5.7279,-5.1099,1.0719,-9.0488,-1.8736,-1.3921
1488023853120,machine1,9.5498,,,4.8576,6.2824,5.768,med,veryLow,5.49,-6.6455,4.3405,3.4214,-11.040999999999999,-1.751,-1.7541
1488023922240,machine1,11.032,,2.8533,5.1295,6.8009,6.8024,med,veryLow,5.9609,-13.125,7.4838,2.3651,-10.491,-4.6319,-1.0206
1488023991360,machine1,11.359000000000002,,2.9901,4.8465,6.6427,6.9409,med,veryLow,6.2558,-8.613,9.918,-1.6131,-10.102,-4.7675,-1.2086
1488024060480,machine1,12.327,1.9508,4.1116,4.5442,7.3554,6.4782,low,veryLow,5.9703,-10.811,2.2127,2.6048,-11.089,-3.838,-0.84178
1488024129600,machine1,11.517000000000001,0.058537,2.8324,4.0659,5.8688,7.059,low,veryLow,6.1894,-11.66,5.0154,0.46161,-10.807,-5.8751,0.33026
1488024198720,machine1,9.5281,-1.6572,,4.1558,6.0792,7.6583,low,veryLow,6.5126,-7.0506,-9.7319,-3.1883,-10.064,-6.0772,1.5822
1488024267840,machine1,8.5097,-2.6276,2.5832,4.8841,4.3184,6.7993,med,veryLow,5.0267,-11.86,-4.0377,-2.931,-11.075999999999999,4.638999999999999,-2.7086
1488024336960,machine1,8.6564,-2.9267,2.9559,5.0317,5.1371,6.94,low,veryLow,5.4325,-9.6768,-0.8134100000000001,-0.9248299999999999,-15.775,1.256,1.2366
1488024406080,machine1,10.677,-0.89976,3.3052,5.8087,5.2384,6.0583,med,veryLow,5.2547,-11.043,0.94765,-0.12896,-13.01,1.5992,1.9267
1488024475200,machine1,10.185,0.36704000000000003,2.4219,5.5604,4.7873,6.0839,med,veryLow,4.4011,-9.9028,-0.81822,-1.7846,-11.585,2.4897,1.6992
1488024544320,machine1,8.5967,0.30391999999999997,2.872,5.0883,4.2652,5.7894,med,veryLow,4.5414,-9.96,-1.618,-2.4826,-10.179,2.2482,0.54204
1488024613440,machine1,6.6116,-0.19958,,5.9115,3.9257,5.771,med,veryLow,4.3465,-9.9609,-2.0606,-0.6441,-9.5484,2.6772,0.89746
1488024682560,machine1,6.3574,-0.39731,,6.1923,4.4629,5.9793,med,veryLow,4.2604,-8.8031,1.6018,-2.0202,-7.225,4.2846,-0.47075
1488024751680,machine1,7.4808,-0.79908,,5.6462,4.1397,5.6562,med,veryLow,4.428999999999999,-10.014,0.50794,-1.6082,-5.226,4.9553,-2.6985
1488024820800,machine1,7.3386,-0.93868,,5.7413,4.3352,6.3235,med,veryLow,4.4928,-9.6983,0.5503600000000001,-0.68667,-6.7004,4.6719,-0.85674
1488024889920,machine1,8.2907,-1.3831,2.978,5.9014,4.5736,6.1457,med,veryLow,5.1272,-11.264000000000001,2.8906,-0.5031,-6.0238,-5.0114,3.2818
1488024959040,machine1,10.181000000000001,,3.5732,5.4776,4.5422,6.6241,med,veryLow,5.2304,-10.073,3.6528,-0.51751,-14.713,-13.812000000000001,2.5585
1488025028160,machine1,12.255999999999998,-1.031,,5.3022,5.6943,7.022,low,veryLow,5.42,-11.487,2.7468,-0.39489,-9.922,-5.6119,0.7791600000000001
1488025097280,machine1,13.323,-0.37578,4.0523,4.9591,5.8454,6.3863,low,veryLow,6.0292,-11.959000000000001,4.3542,-1.3292,-8.942,-0.45311,-1.8944
1488025166400,machine1,11.642000000000001,1.0084,2.1237,5.0517,6.4475,6.7031,med,veryLow,5.8123,-12.600999999999999,7.6468,-0.24286,-15.673,-15.335999999999999,3.7483
1488025235520,machine1,10.53,1.7985,1.2849,4.5768,6.1112,7.0559,low,veryLow,6.2742,-11.083,0.006784999999999999,6.2253,-7.2348,9.3168,-4.0802
1488025304640,machine1,10.095,1.3334,1.7635,5.3081,5.9656,5.6041,med,low,5.5512,-13.345999999999998,-5.3786,-2.8994,-11.873,7.4349,-2.2812
1488025373760,machine1,9.5657,0.16417,2.5278,5.5595,5.6517,5.8132,med,veryLow,5.4267,-13.577,-0.6752600000000001,-1.6488,-9.5117,0.1901,-3.5083
1488025442880,machine1,9.654,-0.22077,,5.2803,5.5553,5.7041,med,veryLow,5.3215,-13.674000000000001,-1.626,-0.32934,-13.568,-0.44285,1.359
1488025512000,machine1,8.9431,-0.73453,,5.5649,5.7887,6.0593,med,veryLow,5.3853,-11.159,-5.8594,-0.7540600000000001,-8.5237,-0.18009,-3.6346
1488025581120,machine1,7.2971,-0.38159,2.7681,5.5437,5.2134,5.2279,med,veryLow,5.2654,-8.017000000000001,-4.2542,-1.4579,-9.2415,-0.10653,-2.3468
1488025650240,machine1,5.7935,0.19215,3.1036,5.5929,4.638,4.895,med,low,5.4558,-7.482,-3.5414,-1.0278,-9.6136,0.26187,-0.39496
1488025719360,machine1,6.1907,0.78085,,5.7072,5.1705,5.0756,med,low,4.593,-6.0453,-4.2612,-1.4933,-9.4068,-1.0511,-1.1569
1488025788480,machine1,7.7358,1.3608,,5.3288,5.0485,5.2379,med,veryLow,6.2184,-6.2618,-5.7170000000000005,-1.4736,-9.3188,-2.1566,-1.263
1488025857600,machine1,9.1833,,,4.6754,5.6846,5.0789,med,veryLow,5.6892,-6.5591,-2.7654,2.5909,-10.397,-1.4981,-2.3028
1488025926720,machine1,9.6451,,3.6359,3.7880000000000003,6.7399,5.4525,med,veryLow,5.784,-10.944,4.1969,4.851,-11.020999999999999,-3.5259,-0.44388
1488025995840,machine1,11.554,1.7902,,3.8594,9.3954,6.7676,med,veryLow,6.0859,-11.892999999999999,11.405,-1.7029,-9.9692,-5.8211,-1.2839
1488026064960,machine1,12.355,1.057,,4.2558,7.6641,6.8059,med,veryLow,6.1214,-8.3416,5.8754,0.45261,-10.668,-3.0054,-0.2423
1488026134080,machine1,12.02,-0.61397,3.2426,3.7796,7.0026,7.2276,low,veryLow,6.8976,-16.051,8.0268,7.7076,-12.547,-7.0756,-0.090804
1488026203200,machine1,11.411,,1.6616,4.3597,6.3519,7.4129,low,veryLow,6.8233,-9.6427,-4.4285,-0.77017,-10.299000000000001,-8.0978,2.9996
1488026272320,machine1,10.087,,,4.5941,4.5857,6.6724,low,veryLow,6.1656,-8.6439,-10.937999999999999,-3.3688,-10.3,3.2003,-2.4454
1488026341440,machine1,9.1591,,1.9422,4.8262,5.5299,5.9637,low,veryLow,6.0706,-10.901,-1.7408,-2.6889,-17.871,3.5915,-1.6609
1488026410560,machine1,9.9922,-0.87798,2.9345,5.2228,7.0385,5.8175,med,veryLow,6.0611,-12.03,0.84083,-0.6288,-14.405999999999999,0.6480600000000001,0.24222
1488026479680,machine1,10.474,-0.30109,2.1959,5.2777,6.2834,5.547000000000001,med,veryLow,6.2859,-9.2339,-0.059463,-1.4719,-12.497,3.8332,1.0748
1488026548800,machine1,8.8346,0.29373,3.0901,5.5271,5.0369,4.6339999999999995,med,veryLow,5.4257,-9.6865,-0.24633000000000002,-3.8515,-10.4,4.6328,0.31318
1488026617920,machine1,6.4657,,,6.0191,5.1745,4.7397,med,veryLow,5.1551,-9.8344,-1.5467,0.33316999999999997,-9.0386,3.8456,-0.67438
1488026687040,machine1,6.0465,0.12326,3.1499,5.7932,5.0443,5.0925,med,low,5.3898,-9.1983,1.8146,-1.2632,-7.0306,4.3151,-0.92304
1488026756160,machine1,7.1635,-0.4606,2.416,5.6289,4.7518,5.4110000000000005,med,low,4.821000000000001,-10.033,-0.92265,-0.24166999999999997,-5.8617,5.1273,-1.9095
1488026825280,machine1,7.8902,-1.2444,,5.4448,5.1964,6.2235,med,low,4.5234,-9.695,-0.07212400000000001,-0.67093,-5.8466,4.473,-0.64864
1488026894400,machine1,8.2048,,2.5782,5.4928,5.4223,6.1277,med,veryLow,4.7342,-11.83,2.5660000000000003,-0.53663,-4.5298,-7.845,4.1659
1488026963520,machine1,9.1709,,3.4651,4.9430000000000005,5.5694,5.8212,med,veryLow,4.7533,-9.7016,4.1342,-0.51058,-16.183,-13.415,-0.15438
1488027032640,machine1,10.825,-0.79197,,4.1295,6.9985,6.5761,low,veryLow,5.9368,-10.975999999999999,1.7702,-1.2988,-8.1971,-5.1624,2.3782
1488027101760,machine1,14.08,0.50794,,3.6502,6.0631,6.0196,low,veryLow,7.5902,-11.718,3.3982,-2.1708,-11.197000000000001,-3.5847,-4.7795
1488027170880,machine1,8.8043,0.27139,,5.2844,6.3197,5.1863,med,veryLow,4.6484,-10.216000000000001,-5.3208,-0.58715,-9.3177,-0.5280199999999999,-4.8501
