time,person,T_xacc,T_yacc,T_zacc,RA_xacc,RA_yacc,RA_zacc,LA_xacc,LA_yacc,LA_zacc,RL_xacc,RL_yacc,RL_zacc,LL_xacc,LL_yacc,LL_zacc
1467836134665,p1,8.2726,1.8348,4.0745,-3.0645,5.5664,7.0589,1.2588,-3.9771,9.0619,-9.015,9.0937,-1.794,1.3231,-1.1325,0.65582
1467836134705,p1,8.2273,1.5033,3.699,-2.6621,5.8285,7.5049,1.1873,-3.4813,9.0473,-9.3582,9.2253,-1.3133,0.85586,-2.5853,0.18083
1467836134745,p1,8.8235,1.7339,4.1228,-2.1627,5.9274,7.591,1.3092,-3.4281,8.8429,-10.622,8.1101,-1.2775,-0.97418,-4.2369,0.69829
1467836134785,p1,9.0494,2.53,4.6668,-2.5519,5.8404,7.5348,1.5291,-3.6716,8.6255,-10.829,7.7637,-1.1312,-3.1418,-5.7946,0.43334
1467836134825,p1,9.0731,2.9144,4.8187,-2.6494,5.0837,7.1127,1.5047,-3.6594,8.6298,-10.605,8.1361,-0.28676,-5.9099,-7.8113,-0.20905
1467836134865,p1,8.7747,2.6368,4.4267,-2.8325,5.738,7.6687,1.2589,-3.9866,8.9887,-9.9204,8.7377,-0.033561,-8.0386,-8.7131,-0.090563
1467836134905,p1,8.8531,1.9096,4.5718,-1.9003,5.7351,8.2333,1.2977,-3.8654,8.9774,-8.4912,8.4119,0.32564,-8.3248,-9.6231,-0.11279
1467836134945,p1,8.6112,1.1486,4.565,-0.018328,5.7127,8.7892,1.1709,-3.7187,8.7725,-6.8221,7.8478,0.50985,-8.1006,-9.7726,-0.37835
1467836134985,p1,8.3458,0.18013,4.6015,0.60637,4.8348,8.3272,0.9255,-4.0376,8.5934,-4.4516,5.922,0.55207,-9.5678,-9.1227,-0.5508
1467836135025,p1,7.82,-0.075079,2.7755,-0.86959,4.8569,8.3134,0.41869,-4.0886,8.6746,-2.4669,3.5442,0.70708,-10.424,-10.161,-1.5243
1467836135065,p1,8.1163,-2.3106,5.4788,-1.566,4.9039,8.6253,-0.75928,-5.6445,10.2,-1.4726,2.0027,0.81876,-9.6857,-11.642,-1.9491
1467836135105,p1,8.2845,-2.3492,3.6818,-0.018633,4.9296,8.7904,-0.23375,-4.8829,9.422,-0.3958,1.7374,0.72064,-9.5126,-11.09,-2.0643
1467836135145,p1,8.5022,-1.6719,4.2922,0.1607,4.3996,8.5923,0.21437,-4.291,8.5041,0.63587,1.6879,0.98152,-9.3163,-10.194,-2.0585
1467836135185,p1,8.6068,-0.33645,3.578,-0.23693,4.7272,8.5306,1.1285,-5.7031,8.1269,0.59654,2.0554,0.95032,-8.5747,-9.7917,-2.8368
1467836135225,p1,9.0071,-0.85789,3.4956,-0.39898,5.0275,8.6087,1.1578,-5.7226,8.0592,-1.0351,3.9553,0.60034,-8.175,-8.3757,-2.4153
1467836135265,p1,9.408,-1.3048,3.3017,-0.76196,5.2242,8.5539,0.52122,-5.4477,8.2233,-2.7995,5.5101,0.18805,-8.2795,-8.1659,-2.4539
1467836135305,p1,9.7689,-1.7559,4.2266,-0.68832,5.3351,8.6861,-0.012034,-5.6636,8.2214,-4.8428,6.0741,-0.3263,-8.3562,-9.0007,-2.8758
1467836135345,p1,9.3277,-1.6665,4.9998,-1.6529,5.3016,8.6071,-0.52438,-5.4455,8.5228,-7.0176,7.0989,-1.7592,-8.5823,-10.227,-2.1284
1467836135385,p1,8.8675,-1.4097,4.6995,-2.5381,5.4198,8.2572,-0.18928,-4.8331,8.6345,-9.7023,9.1802,-1.6278,-8.5223,-10.725,-1.0305
1467836135425,p1,8.6763,-0.75698,4.8664,-2.7712,4.947,7.7821,0.035813,-5.6219,9.1504,-9.6833,8.3408,-1.739,-8.0264,-10.161,-0.4155
1467836135465,p1,8.6076,0.19426,4.2454,-2.3207,4.5166,7.5302,-0.15917,-5.6893,9.3345,-9.6107,8.7165,-1.8355,-6.0439,-7.558,0.15543
1467836135505,p1,7.9921,1.1968,4.859,-2.4393,4.895,7.5069,0.006031,-5.0428,8.6167,-10.6,9.6257,-1.3837,-4.1665,-4.8332,0.31403
1467836135545,p1,8.1521,1.4291,3.8695,-2.8464,5.099,7.447,0.60257,-4.4472,7.9406,-10.844,10.524,-1.112,-2.7849,-3.161,0.90966
1467836135585,p1,8.1718,1.1453,4.4199,-3.1983,5.8361,7.453,1.3509,-4.4895,7.7424,-10.513,11.812,-0.47647,-1.4942,-2.0784,1.5022
1467836135625,p1,8.5515,0.84754,4.0105,-3.193,6.2276,7.207,1.1609,-4.5955,7.8049,-9.13,10.02,-0.96445,-0.25791,-2.2057,2.0681
1467836135665,p1,8.8778,0.29811,3.6662,-3.055,6.2046,7.441,1.0977,-4.5802,7.6032,-9.2195,8.609,-0.87468,0.46847,-2.6519,2.6618
1467836135705,p1,8.9702,0.66994,3.1173,-2.9137,6.3746,7.3795,1.0838,-4.9588,7.5387,-9.6814,8.1888,-1.2586,-0.35721,-4.1076,3.4807
1467836135745,p1,9.457,1.5228,3.7532,-2.5122,5.9823,7.769,1.2641,-4.9695,7.5783,-10.132,8.8301,-0.7882,-1.7518,-4.1937,2.2093
1467836135785,p1,9.9568,1.8212,4.0872,-2.1002,5.9812,7.9854,1.4201,-4.9215,7.4918,-9.3483,7.6101,-0.65109,-2.9383,-5.0786,0.49101
1467836135825,p1,9.6565,1.4304,4.2465,-2.2358,6.1105,7.8247,1.2688,-4.7944,7.4628,-10.134,7.7357,-0.95212,-5.2634,-6.4849,-0.12731
1467836135865,p1,9.5435,1.1425,4.2139,-2.8667,5.6726,7.6487,1.0806,-4.6973,7.962,-10.1,8.4857,-0.92225,-7.6654,-8.6195,-1.7276
1467836135905,p1,8.9973,0.50349,3.9371,-2.7675,6.5415,7.9498,-0.47294,-4.4682,9.0518,-9.4552,8.3048,-0.091269,-8.7248,-9.8728,-2.9292
1467836135945,p1,8.6114,1.4358,4.9996,-2.2157,5.989,7.8705,1.3146,-5.2594,11.694,-8.1306,7.9341,0.14583,-7.6554,-11.111,-2.6455
1467836135985,p1,8.2681,1.0479,4.4871,-2.5994,4.5888,7.66,0.17904,-5.873,13.04,-5.332,5.6567,0.39211,-6.5002,-10.191,-2.4891
1467836136025,p1,8.7549,-0.13325,4.3414,-2.1062,5.535,8.0027,1.4825,-3.0311,10.36,-2.8598,4.1451,0.1133,-8.3723,-9.8837,-2.4302
1467836136065,p1,9.1966,-1.7929,3.5208,-0.93155,4.0139,8.1561,3.224,-3.2481,8.7907,-1.8272,3.678,-0.19558,-9.8121,-11.54,-1.0695
1467836136105,p1,9.1948,-1.965,3.9523,-0.31882,4.1433,8.4618,1.5748,-4.6716,8.4238,-0.54675,2.912,-0.54417,-9.4061,-10.443,-1.4481
1467836136145,p1,8.3712,-1.5602,6.2689,-0.67828,4.4553,8.1378,0.77414,-3.1692,7.0334,0.2825,3.0043,-0.28751,-8.9098,-9.5725,-0.98167
1467836136185,p1,7.8978,-1.5211,4.863,-1.3005,4.5961,8.1006,0.84833,-2.0518,9.1398,0.59676,3.0565,0.063881,-8.6177,-8.9872,-2.1182
1467836136225,p1,7.5967,-1.0437,0.90234,-0.72813,4.9445,8.2491,-0.33904,-3.0901,9.2254,-0.12235,3.5774,0.36399,-8.8719,-8.8525,-1.8532
1467836136265,p1,8.7078,-2.1959,1.515,-0.24718,4.9525,8.5704,0.43861,-4.4918,8.8288,-1.3666,4.301,0.12812,-9.2545,-9.2245,-1.7859
1467836136305,p1,9.5621,-2.5867,4.9433,-0.10429,4.7918,8.6969,0.69425,-2.8952,8.6827,-3.437,5.7203,-0.47024,-9.3577,-8.4937,-1.2777
1467836136345,p1,9.9067,-2.5939,4.1924,-0.68187,4.9876,8.8401,0.45602,-3.4192,9.0745,-5.9118,7.3627,-1.0019,-9.6576,-8.8071,-0.96983
1467836136385,p1,9.1135,-1.9117,3.7432,-1.6743,5.5215,8.2775,0.062127,-4.4439,10.147,-7.7607,8.046,-1.1599,-8.8487,-8.9907,-0.79977
1467836136425,p1,9.3507,-1.3888,2.1817,-2.0582,5.6811,7.8627,0.48679,-4.3154,9.1174,-8.4342,8.3205,-1.0837,-7.9354,-9.8199,0.10991
1467836136465,p1,8.8592,-0.3696,3.9527,-2.6122,5.9939,7.8729,1.5691,-4.7514,9.5375,-8.6681,9.0295,-0.4739,-6.9211,-8.5887,1.2883
1467836136505,p1,8.4502,0.67934,5.5306,-3.2118,6.2677,7.4282,1.2906,-4.1518,9.0852,-9.3542,9.0695,0.082496,-5.255,-6.9394,1.6496
1467836136545,p1,9.1607,0.82486,4.761,-2.4464,4.951,6.9651,1.5778,-3.9151,8.9828,-9.3278,9.8115,0.23228,-3.2617,-6.0798,0.96844
1467836136585,p1,8.5049,1.1832,5.4,-2.3492,5.2611,7.006,1.0612,-3.703,8.6289,-10.228,10.469,0.070921,-1.8875,-3.6332,0.16153
1467836136625,p1,7.9854,1.1246,4.4109,-2.1192,5.4207,7.0981,1.0414,-3.5623,8.7387,-10.687,9.9177,0.44494,-0.042478,-1.9967,-0.31089
1467836136665,p1,7.8212,0.97835,4.2595,-2.2423,5.697,7.1156,1.4243,-3.5342,8.2648,-9.5676,9.5147,-0.77761,0.33898,-2.3422,-0.29043
1467836136705,p1,8.4638,1.0717,3.7129,-2.7661,5.9387,7.286,2.0317,-3.9989,8.419,-10.122,9.2925,-1.974,0.68985,-3.0009,-0.39087
1467836136745,p1,9.6143,1.5524,3.4636,-2.6386,6.325,7.6094,2.3724,-3.9091,8.7844,-9.6054,7.8748,-1.4369,-0.07692,-4.671,-0.2888
1467836136785,p1,10.334,2.3477,3.1907,-2.7001,6.9698,8.6059,2.2842,-3.8511,9.183,-9.3549,7.4228,-0.71104,-0.9017,-4.9948,-0.58002
1467836136825,p1,10.258,2.3311,3.7944,-2.3571,7.3028,8.9182,2.4266,-4.4443,9.1784,-9.3914,7.421,-0.32162,-2.6797,-6.2994,-1.1066
1467836136865,p1,9.5085,1.9627,4.8009,-3.2182,8.0962,8.3235,2.0507,-4.2145,9.3814,-9.8847,7.6054,-0.031611,-5.7925,-9.231,-0.27813
1467836136905,p1,8.4111,1.2771,4.3256,-2.7222,6.691,7.1391,0.95571,-3.6578,9.36,-10.188,8.4225,-0.21867,-7.1985,-7.5037,-1.0144
1467836136945,p1,7.7803,1.3893,3.4487,-2.0976,5.1488,6.1735,0.93559,-4.48,8.9291,-9.1485,9.6635,-0.079082,-7.3355,-8.0359,-2.4301
1467836136985,p1,7.6973,1.4473,3.9557,-1.8162,4.0802,6.0537,1.091,-3.9871,8.5219,-7.8048,8.5646,0.33926,-7.9833,-10.057,-2.6482
1467836137025,p1,7.6492,0.26817,6.2231,-1.4663,3.7268,6.409,0.52289,-4.689,7.5915,-6.1225,6.8164,0.29994,-9.024,-10.587,-1.1432
1467836137065,p1,8.0214,-0.39737,5.1772,-1.0055,5.535,8.4639,-0.98818,-4.838,8.2656,-3.8923,4.5454,0.25718,-8.4164,-10.564,-0.19158
1467836137105,p1,7.5984,-1.4621,5.5177,-1.1615,4.5665,9.1828,0.01452,-3.9732,7.9259,-2.3473,3.292,0.15453,-8.9256,-10.411,-0.34172
1467836137145,p1,8.0319,-2.5932,5.9389,-0.33361,5.6173,9.46,0.16862,-4.1676,7.6358,-0.90923,2.5625,0.19923,-9.9965,-10.197,-0.45635
1467836137185,p1,8.3401,-2.4739,5.1064,1.0093,4.4528,9.0838,-0.20827,-4.866,8.1263,0.44894,2.964,0.5412,-9.0901,-10.322,-0.14255
1467836137225,p1,7.999,-1.983,5.301,-0.22623,4.3419,8.4949,0.44559,-6.0277,9.4816,1.0593,3.4087,0.598,-8.4233,-9.5433,-1.4366
1467836137265,p1,7.9405,-2.0543,4.7107,-0.74277,4.5336,7.9749,0.89099,-5.6947,9.3994,-0.16947,3.9826,0.28007,-8.9691,-8.7702,-1.7649
1467836137305,p1,8.0446,-2.5482,3.9025,-0.35172,4.6116,7.8878,0.4748,-5.5648,8.5987,-1.8488,4.9901,-0.10741,-8.0399,-8.8737,-1.1668
1467836137345,p1,8.3344,-2.5004,4.3303,-0.24275,4.4094,8.0746,-0.31466,-5.3267,8.0985,-3.1056,5.1966,-0.47802,-7.8221,-8.4181,-1.4383
1467836137385,p1,8.2054,-2.15,5.8983,-1.4183,4.9995,8.9085,-0.31909,-5.5743,8.0831,-5.1052,6.0674,-0.75923,-8.1898,-8.7821,-1.5277
1467836137425,p1,8.695,-1.322,5.3255,-2.3793,6.4187,8.253,0.065313,-5.4899,8.5912,-7.2974,6.6968,-0.90901,-8.1003,-9.0669,-1.3999
1467836137465,p1,8.7134,-1.8286,6.0087,-2.088,5.9306,7.9269,0.093752,-5.3041,9.136,-8.7661,7.6057,-0.83446,-8.2223,-10.404,-1.2637
1467836137505,p1,8.4088,-1.6334,5.9927,-1.5999,4.892,8.0904,0.091258,-5.097,8.7901,-9.5198,9.1158,-0.38607,-7.2043,-11.165,-0.69568
1467836137545,p1,8.1515,-1.2873,5.1574,-1.3231,4.6717,8.0133,0.11276,-4.596,8.2829,-9.6152,10.374,-0.044215,-5.9116,-8.8646,-0.20445
1467836137585,p1,7.7389,-0.49691,4.6969,-1.1795,4.8154,7.8885,0.50762,-4.8122,8.5738,-9.2016,11.38,0.2181,-3.8379,-5.3426,0.27339
1467836137625,p1,7.7221,-0.29392,5.847,-1.4253,5.0292,7.7907,0.38297,-4.242,7.8799,-9.1017,10.847,0.23569,-1.287,-2.9869,0.39754
1467836137665,p1,7.8152,0.46868,5.7631,-1.7902,5.4917,7.4309,1.2583,-4.6742,8.0963,-10.365,10.844,-0.14982,-0.40141,-2.1929,0.74336
1467836137705,p1,7.8912,0.82341,5.8257,-2.2673,5.8717,7.0919,1.2217,-3.0075,7.6706,-9.2795,8.5274,-1.1459,0.23492,-2.4952,0.88777
1467836137745,p1,8.2636,0.79815,5.8358,-2.3957,6.4385,7.2031,0.74491,-3.9563,8.5943,-9.6819,8.108,-1.6787,-0.19245,-2.9127,1.2231
1467836137785,p1,8.4667,0.9319,5.3235,-2.3351,6.5569,7.763,1.3322,-4.4295,9.4305,-9.8025,8.2581,-1.8014,-1.4669,-4.0457,2.2145
1467836137825,p1,8.8037,0.90246,4.5947,-2.0007,7.452,8.1531,1.6219,-4.127,9.1656,-9.7911,9.0447,-1.5769,-2.2623,-4.5702,1.602
1467836137865,p1,8.8885,1.2152,4.0229,-2.2694,6.7717,8.4448,2.0558,-4.3603,9.3987,-9.6993,8.7662,-1.2596,-3.2229,-5.1376,0.64292
1467836137905,p1,9.0171,1.9084,4.5506,-1.8478,4.769,8.4577,1.4509,-3.7882,8.9688,-10.376,8.3709,-0.62754,-4.4024,-6.9083,0.16251
1467836137945,p1,9.5474,1.1147,5.6163,-1.3252,4.9493,8.2722,1.3442,-4.0791,9.009,-9.3714,8.0943,0.12823,-6.6171,-9.5929,-0.3528
1467836137985,p1,9.6047,0.6912,5.808,-1.807,5.7444,8.3117,1.6319,-4.2996,9.269,-8.0032,7.9933,0.45595,-8.6047,-10.844,-0.91271
1467836138025,p1,8.5529,0.46262,5.7985,-1.7526,5.0285,7.954,0.68549,-3.4048,8.5692,-7.0169,7.8927,0.34832,-7.6988,-10.576,-1.8529
1467836138065,p1,7.53,0.10747,5.8929,-1.8141,3.7242,6.961,-1.6344,-4.0608,7.345,-6.1277,7.6355,-0.091213,-7.4565,-8.8881,-2.1058
1467836138105,p1,6.6245,-0.19559,3.825,-2.1524,3.8898,6.3205,0.24136,-5.6454,8.2053,-3.9262,4.9685,-0.51677,-8.0418,-9.6631,-1.8563
1467836138145,p1,6.8907,-0.84834,3.502,-1.6823,5.3852,7.3971,0.62639,-4.1097,7.8911,-2.0658,3.2824,-0.87521,-9.885,-10.104,-1.6122
1467836138185,p1,8.0868,-1.9495,6.0181,-0.30915,5.7201,8.2819,0.27446,-5.3626,8.8048,-1.2382,2.3092,-0.51989,-9.9606,-10.296,-2.0249
1467836138225,p1,8.925,-1.8402,4.7718,-0.093718,4.6714,7.564,0.39137,-5.2049,8.5422,-0.3768,2.3454,0.61532,-9.242,-10.591,-2.021
1467836138265,p1,8.5525,-1.8517,4.7092,-0.20229,5.6583,8.0247,-0.32774,-4.9923,8.4592,0.37453,2.9557,0.64476,-8.462,-9.7486,-2.5061
1467836138305,p1,8.4236,-1.7393,2.7841,-0.58185,6.721,9.3395,-0.62229,-5.2412,8.6204,-0.29325,4.3613,-0.72072,-8.4889,-8.4444,-1.5617
1467836138345,p1,9.5704,-2.2058,2.275,0.083263,6.8933,9.3031,-0.54827,-6.1195,9.3165,-1.1658,5.1786,-1.5195,-7.935,-8.8892,-1.1501
1467836138385,p1,9.7652,-2.3795,4.5807,0.24134,6.1569,9.1573,-0.67567,-5.5768,9.0313,-2.5406,5.5156,-0.90218,-9.0282,-8.9759,-0.54129
1467836138425,p1,9.5294,-2.035,4.1186,-0.59476,5.6146,9.0233,-1.0859,-4.531,7.9678,-4.7102,6.3453,-0.4965,-8.6829,-8.5143,-0.5641
1467836138465,p1,9.0894,-1.6128,5.0132,-1.7592,5.7023,7.991,-0.51971,-5.346,8.5553,-7.7173,7.5449,0.34963,-8.2354,-9.6218,-0.5894
1467836138505,p1,8.5104,-1.406,4.473,-2.7421,5.5672,6.8981,0.21079,-5.1022,8.6453,-9.9402,7.3599,1.243,-7.952,-10.596,-0.22865
1467836138545,p1,8.081,-1.0156,4.0321,-2.474,5.4381,6.5176,-0.28234,-4.3291,8.1647,-9.9595,8.222,1.3167,-6.8125,-10.244,0.15762
1467836138585,p1,7.9629,-0.38766,4.7142,-1.8912,5.8001,6.8363,-0.20865,-4.8863,8.5936,-10.412,9.1348,1.4117,-5.2659,-8.1143,0.12226
1467836138625,p1,7.8325,0.71513,5.2277,-1.6938,5.7208,7.1968,0.11733,-4.6844,8.8077,-10.715,9.8324,1.0897,-3.4179,-5.0081,0.19921
1467836138665,p1,8.1929,1.3636,5.354,-1.6904,5.307,6.5339,0.87805,-5.1259,9.135,-10.795,10.517,0.45713,-1.2108,-2.0597,0.042737
1467836138705,p1,8.2514,1.2953,5.6674,-2.5442,5.8147,6.3633,0.44839,-4.8916,9.5939,-10.096,9.3836,-0.39794,0.079441,-0.92259,-0.022046
1467836138745,p1,8.4005,0.74256,4.6354,-2.5636,6.2132,6.6688,0.54581,-4.4193,8.7021,-9.3999,8.6475,-1.2685,0.49685,-2.2248,0.11597
1467836138785,p1,8.8848,0.45912,4.1448,-2.9106,7.1501,7.4608,0.43253,-3.9777,9.1865,-9.9923,10.572,-1.1474,0.12186,-2.9431,0.94441
1467836138825,p1,9.043,0.79896,4.0587,-1.7581,7.0716,8.5806,0.45339,-4.4136,8.4976,-9.6063,8.0175,-1.4745,-0.95196,-4.4767,0.86237
1467836138865,p1,9.1072,1.6293,3.7368,-1.582,6.7715,8.9667,0.93022,-3.9984,8.5367,-9.7743,8.6847,-1.5612,-2.129,-4.9258,0.55739
1467836138905,p1,9.2125,2.1448,4.2781,-2.001,6.2364,7.851,1.8121,-3.8791,8.5554,-10.043,8.5636,-1.5514,-3.6814,-5.8664,0.31197
1467836138945,p1,8.9136,2.2047,4.7387,-2.8099,6.1897,7.5105,1.773,-3.9643,8.791,-9.7132,8.43,-1.5747,-6.0243,-8.6599,-0.90804
1467836138985,p1,8.6521,1.8822,4.3915,-2.5021,6.3087,7.457,0.76343,-3.7026,9.2039,-9.2799,8.6247,-1.086,-8.8042,-9.493,-0.34466
1467836139025,p1,8.5675,1.5403,4.8512,-2.7603,5.5873,7.2504,0.21637,-4.37,9.1705,-8.0673,8.313,-0.72365,-8.5437,-10.367,-0.61157
1467836139065,p1,8.6525,0.73826,5.1749,-2.998,5.7175,7.8912,0.13642,-4.3539,8.6067,-6.4642,7.553,-0.41301,-7.1963,-10.393,-1.4853
1467836139105,p1,8.5842,0.20741,4.6785,-2.5703,6.4286,8.2324,0.043566,-4.2565,8.7112,-4.1976,5.7,0.06972,-8.25,-9.0968,-1.1709
1467836139145,p1,8.1431,-0.35031,4.2388,-0.45483,4.2048,8.7723,-0.009698,-4.3432,8.4918,-2.3076,3.9255,-0.64067,-9.1448,-11.169,-1.1319
1467836139185,p1,7.8388,-1.2623,5.0662,1.792,2.7293,8.9932,-0.028433,-4.8094,8.5534,-1.1392,2.9214,-1.5465,-10.058,-10.702,-1.1162
1467836139225,p1,8.0556,-1.3071,4.7169,0.10996,3.7578,8.9366,0.94689,-5.4126,9.009,-0.2663,2.0737,-0.67268,-9.0839,-10.452,-1.3381
1467836139265,p1,8.4328,-1.8663,4.8653,-0.36901,4.7295,8.5541,0.74028,-3.9192,8.2391,0.76906,2.025,1.1939,-8.9413,-10.529,-0.87272
1467836139305,p1,8.3733,-2.0274,4.5057,0.31455,4.9443,8.2579,0.20991,-4.3973,8.2516,0.055373,3.2109,2.1086,-8.235,-8.7059,-1.9167
1467836139345,p1,8.4427,-1.73,4.0978,0.26064,4.1066,7.0362,0.48792,-4.8759,8.9341,-1.274,4.3703,1.5855,-8.4894,-8.7962,-1.3834
1467836139385,p1,8.6133,-1.6592,4.5771,-0.58775,4.8752,6.5509,0.89652,-4.4312,8.9276,-2.9483,5.5531,0.52265,-8.6932,-9.9394,-1.0164
1467836139425,p1,8.88,-1.3844,5.7298,-3.3131,6.963,7.0638,-0.14313,-4.7849,8.7004,-4.7095,6.3219,-0.27137,-9.4488,-9.3906,-0.99776
1467836139465,p1,8.8508,-0.98603,6.1947,-4.6345,7.3519,7.388,0.31267,-5.1281,9.2194,-7.1814,7.2532,-1.1474,-9.022,-9.7079,-0.5581
1467836139505,p1,8.9781,0.070216,4.8522,-2.5906,6.1733,7.8714,0.23693,-4.7723,8.7475,-8.8407,6.5962,0.17053,-8.0991,-8.7933,-0.58487
1467836139545,p1,8.1579,-0.085793,4.7554,-1.8089,6.2832,8.1878,0.74643,-5.023,8.9748,-8.9744,7.7148,-0.22352,-6.12,-7.9141,-0.45194
1467836139585,p1,7.9349,-0.62722,3.5043,-0.7437,5.5351,8.4339,0.83749,-4.0616,8.8225,-10.828,11.332,0.98079,-3.9018,-7.4772,-0.18169
1467836139625,p1,7.8991,1.1681,5.6633,0.53403,5.9206,7.7696,3.3093,-8.5428,3.5775,-3.5387,9.0607,-0.93061,-2.7961,-9.0806,2.6374
1467836139665,p1,7.8991,1.1827,5.7081,0.55857,5.9302,7.7941,3.2922,-8.5282,3.6234,-3.5538,9.0758,-0.95344,-2.826,-9.0804,2.6219
1467836139705,p1,7.8917,1.1976,5.6788,0.52911,5.9303,7.7696,3.302,-8.5428,3.5945,-3.5237,9.0458,-0.92279,-2.811,-9.0955,2.652
1467836139745,p1,7.899,1.1752,5.6936,0.52199,5.9228,7.823,3.2922,-8.5136,3.606,-3.5388,9.0757,-0.93063,-2.7886,-9.1104,2.6225
1467836139785,p1,7.8765,1.1383,5.7007,0.52924,5.9036,7.7865,3.2824,-8.5136,3.6157,-3.5237,9.0533,-0.9303,-2.8185,-9.0804,2.622
1467836139825,p1,7.8468,1.1976,5.768,0.5096,5.9157,7.7791,3.2971,-8.5477,3.6238,-3.5238,9.0608,-0.93781,-2.7811,-9.0881,2.6227
1467836139865,p1,7.9063,1.1749,5.7683,0.50468,5.9375,7.7865,3.2971,-8.5379,3.6163,-3.5311,9.0458,-0.93044,-2.7885,-9.0656,2.6226
1467836139905,p1,7.8542,1.168,5.738,0.51944,5.8915,7.7742,3.28,-8.5233,3.606,-3.5387,9.0607,-0.93061,-2.796,-9.0656,2.6225
1467836139945,p1,7.8765,1.1678,5.7382,0.5488,5.9108,7.7866,3.2727,-8.5451,3.6283,-3.5536,9.0606,-0.92341,-2.7961,-9.0805,2.615
1467836139985,p1,7.8766,1.1754,5.7084,0.5243,5.9109,7.7792,3.28,-8.5232,3.5962,-3.5386,9.0458,-0.9381,-2.8111,-9.0954,2.6371
1467836140025,p1,7.8765,1.1678,5.7382,0.53904,5.9181,7.7987,3.3019,-8.5234,3.6015,-3.5537,9.0608,-0.95342,-2.826,-9.0804,2.6219
1467836140065,p1,7.8765,1.1898,5.798,0.53895,5.9206,7.7769,3.2874,-8.5427,3.6114,-3.5162,9.0459,-0.93765,-2.826,-9.0805,2.6443
1467836140105,p1,7.8689,1.1676,5.8127,0.52928,5.9156,7.8035,3.2776,-8.5232,3.5913,-3.5461,9.0607,-0.92326,-2.811,-9.0805,2.6222
1467836140145,p1,7.8766,1.1826,5.7383,0.54395,5.8842,7.7792,3.2678,-8.5232,3.6009,-3.5088,9.0459,-0.9375,-2.826,-9.088,2.6518
1467836140185,p1,7.8766,1.1826,5.7383,0.51934,5.9327,7.7768,3.2923,-8.5865,3.6171,-3.5237,9.0459,-0.9528,-2.811,-9.0805,2.6371
1467836140225,p1,7.9064,1.175,5.7384,0.52935,5.9107,7.8181,3.28,-8.5281,3.6134,-3.5163,9.0608,-0.93016,-2.8111,-9.0879,2.6147
1467836140265,p1,7.9065,1.1826,5.6937,0.51446,5.9303,7.7792,3.297,-8.4893,3.5763,-3.5161,9.0308,-0.91512,-2.8185,-9.0655,2.637
1467836140305,p1,7.8766,1.1532,5.6933,0.54399,5.8914,7.7938,3.2971,-8.5258,3.6112,-3.5537,9.0756,-0.92343,-2.826,-9.0805,2.6518
1467836140345,p1,7.9063,1.1749,5.7534,0.51926,5.9352,7.7598,3.2971,-8.5282,3.6308,-3.5536,9.0606,-0.92341,-2.826,-9.0805,2.6667
1467836140385,p1,7.8914,1.1824,5.7682,0.53913,5.901,7.8084,3.3069,-8.5379,3.5969,-3.5387,9.0608,-0.93811,-2.8261,-9.1103,2.6368
1467836140425,p1,7.8913,1.1528,5.7531,0.51448,5.9351,7.7889,3.2678,-8.4989,3.5907,-3.5162,9.0458,-0.93014,-2.7961,-9.0955,2.6224
1467836140465,p1,7.8914,1.1456,5.7008,0.49987,5.8915,7.7765,3.3069,-8.5768,3.6122,-3.5238,9.0608,-0.93031,-2.7811,-9.0806,2.6227
1467836140505,p1,7.9363,1.1823,5.7089,0.51454,5.935,7.8035,3.2922,-8.4966,3.6057,-3.4938,9.0459,-0.9372,-2.811,-9.0805,2.6296
1467836140545,p1,7.9065,1.1752,5.6937,0.54151,5.8915,7.7841,3.2995,-8.5282,3.5917,-3.5313,9.0758,-0.93048,-2.7886,-9.0955,2.615
1467836140585,p1,7.9065,1.1679,5.6638,0.55363,5.9133,7.7696,3.2995,-8.5185,3.6013,-3.5237,9.0458,-0.9378,-2.826,-9.0879,2.6219
1467836140625,p1,7.9363,1.1529,5.6341,0.55602,5.9279,7.7649,3.3214,-8.5137,3.5869,-3.5462,9.0831,-0.90828,-2.811,-9.0805,2.6222
1467836140665,p1,7.9663,1.1676,5.6045,0.54869,5.94,7.777,3.336,-8.4992,3.5747,-3.5386,9.0606,-0.9081,-2.8111,-9.0804,2.6147
1467836140705,p1,7.9514,1.1825,5.6269,0.53891,5.9351,7.7769,3.341,-8.5186,3.5726,-3.5237,9.0532,-0.90779,-2.826,-9.0655,2.6369
1467836140745,p1,8.0114,1.2047,5.5156,0.51928,5.9497,7.7745,3.3385,-8.5186,3.5824,-3.5386,9.0457,-0.93059,-2.8036,-9.0804,2.6074
1467836140785,p1,7.966,1.0937,5.5742,0.55606,5.9351,7.7819,3.3166,-8.5185,3.5772,-3.5387,9.0607,-0.92311,-2.7961,-9.0955,2.6224
1467836140825,p1,7.9515,1.19,5.6046,0.5291,5.9255,7.7647,3.3312,-8.5283,3.5751,-3.5236,9.0308,-0.92277,-2.811,-9.0955,2.652
1467836140865,p1,8.0259,1.1377,5.56,0.53392,5.9594,7.7697,3.3508,-8.5867,3.5642,-3.5538,9.0832,-0.93094,-2.8111,-9.0954,2.6371
